media,CODIGO,matricula,PeriodoRelativo
6.6,1411194,1082738,7
6.1,1411194,1082156,7
6.9,1411194,1082658,7
5.8,1411194,1091116,6
7,1411194,1091744,6
1.6,1411256,1121390,1
8.4,1411256,1081178,9
8.1,1411256,1102718,4
9.4,1411256,1082303,8
8.8,1411256,1052523,14
8.8,1411256,107296,10
8.8,1411256,1072460,10
9.4,1411256,1101143,5
7.7,1411256,1101220,5
7.8,1411256,1102775,4
9.1,1411256,108262,8
7.1,1411256,1081709,9
8.3,1411256,1112622,2
9.4,1411256,1081521,9
7.1,1411256,1091756,7
8.9,1411256,1081510,9
9.3,1411256,1081578,9
8.9,1411256,110185,5
9.4,1411256,1121471,1
9.1,1411256,1112286,2
8.8,1411256,1071374,11
8.8,1411256,108267,8
9,1411256,1072229,10
9,1411256,1072550,10
9.4,1411256,1081683,9
7,1411256,1091720,7
7.5,1411256,1111443,3
8.5,1411256,1111234,3
8.9,1411256,1092427,6
9.5,1411256,1091665,7
9.8,1411256,1081141,9
8.6,1411256,1081645,9
9,1411256,1071664,11
7.2,1411256,106261,12
3.6,1411256,112171,1
9.2,1411256,1101788,5
9.3,1411256,1072244,10
7.3,1411256,1121655,1
8.9,1411256,1072703,10
7.5,1304013,110185,3
7.5,1304013,1101651,3
9,1304013,1081510,7
7,1304013,1092597,4
8.5,1304013,106278,10
10,1304013,1101692,3
8.5,1304013,107296,8
8.5,1304013,1072460,8
7.5,1304013,1071309,9
8,1304013,107246,8
8.5,1304013,1121469,1
9.9,1304013,1102518,4
9.9,1304013,1102719,4
8,1304013,1091461,7
9.9,1304013,1102534,4
8.5,1304013,1102410,5
9.5,1304013,112221,1
9.9,1304013,1121567,2
8.5,1304013,1111504,4
9.9,1304013,1122357,1
7.5,1304013,1081700,8
7.5,1304013,1102596,3
9,1304013,1102741,3
7.5,1304013,10928,5
7.5,1304013,11116,2
9,1304013,1091598,6
8,1304013,1072641,9
9,1304013,1101219,4
8.5,1304013,1072550,9
8.3,1411267,107217,8
8.9,1411267,1081709,7
8.1,1411267,108186,7
5.2,1411267,1061601,11
9.3,1411267,1081765,7
9.4,1411267,1081521,7
7.7,1411267,1081609,7
8.6,1411267,1081149,7
8.8,1411267,1081467,7
8.6,1411267,1081406,7
7.1,1411267,106244,10
8.2,1411267,1071309,9
9.1,1411267,1081311,7
8.1,1411267,1062762,10
8.4,1411267,1071268,9
8.3,1411267,1071421,9
8.5,1411267,1072641,8
7.2,1411267,1072404,8
9.3,1411267,1081400,7
8.7,1411267,1081332,7
7,1411267,1092251,4
7.7,1411267,1081763,7
9.1,1411267,1081141,7
6.1,1411267,1061358,11
7.7,1411267,106261,10
7.5,1113019,1102458,3
8.9,1411268,108138,10
8.4,1411268,112290,1
8,1411268,1112365,3
8.9,1411268,1091553,8
8.7,1411268,1082303,9
8.7,1411268,1091577,8
8,1411268,1112643,3
8.9,1411268,1101151,6
8.4,1411268,1122339,1
8.9,1411268,1052181,15
8.4,1411268,1091230,8
8.7,1411268,1091744,8
8.4,1411268,1072550,11
8.7,1411268,1082767,9
8.4,1411268,107163,10
7.5,1411268,1082216,7
8.3,1411268,1112622,1
7.3,1411268,1082738,7
7.4,1411268,1082100,7
8.4,1411268,1082751,7
8.8,1411268,1082192,7
8.3,1411268,1081510,8
9.1,1411268,108262,7
8.7,1411268,108254,7
5,1411268,1052523,13
7,1411268,1111292,2
7,1411268,1071421,10
8.3,1411268,1091569,6
7.4,1411268,1082587,7
7.6,1411268,1071309,10
8.3,1411268,1062626,11
7.4,1411268,1072211,9
9,1411201,108138,7
9.3,1411201,1092322,4
9.3,1411201,1051259,13
9,1411201,1082156,6
9,1411201,108254,6
9.2,1411201,1102772,2
8.8,1411201,1111292,1
9,1411201,1082751,6
9.3,1411201,106278,10
9,1411201,1072347,8
9,1411201,1072508,8
8.2,1411201,110185,5
8.8,1411201,1081521,9
8.8,1411201,1082789,8
8.2,1411201,1052523,14
7.7,1411201,1072460,10
9.3,1411201,1081311,9
7.7,1411201,1072550,10
6.5,1305218,109164,7
8.2,1305218,109245,6
8,1305218,1091476,7
7.5,1305218,111169,3
6.9,1305218,109187,7
6.9,1305218,1111532,3
7.6,1305218,1091631,7
8.7,1305218,1091490,7
6.7,1305218,1091577,7
7.4,1305218,1112643,2
7.7,1305218,1091648,7
6.1,1305218,1091300,7
8.1,1305218,1091230,7
7.9,1305218,1091530,7
9.6,1305218,1091150,7
7.8,1305218,1092275,6
7,1305218,1121511,2
7.5,1305218,1092355,7
7,1305218,1101379,6
7.9,1305218,1092380,7
7.8,1305218,1092427,7
8.7,1305218,1101771,6
8,1305218,1101669,6
7,1305218,1122360,1
7,1305218,1092288,7
7,1305218,10928,7
7.3,1305218,1111304,4
8.4,1305218,1111210,4
8.9,1305218,1101682,6
7,1305218,1112200,3
7,1305218,1111146,4
7.6,1305218,1121515,2
7,1305218,1101295,6
7.4,1305218,1121245,2
7,1305218,11012,6
7.9,1305218,1091720,6
7.5,1305218,1112365,1
8.5,1305218,1091733,6
8.5,1305218,1091671,6
8,1305218,1091557,6
5,1305218,1091756,6
7.8,1305218,1082346,7
8.1,1305218,1091665,6
7.5,1305218,1091414,6
8,1305218,1091461,6
8.1,1305218,1091744,6
7.4,1305218,1091565,6
0,1109103,1102431,2
5,1109103,1102718,2
5,1109103,1102227,2
1.3,1109103,110158,3
5.2,1109103,1101692,3
2,1109103,111128,1
5.2,1109103,1111197,1
7.1,1109103,1111412,1
4.4,1109103,1102723,2
5.4,1109103,1102554,2
5.9,1109103,1102481,2
6.5,1109103,1102522,2
7.3,1109103,1111145,1
5.2,1109103,1102572,2
2.3,1109103,1101548,3
0.5,1109103,1102612,2
5,1109103,1102541,2
1,1109103,1111302,1
5.4,1109103,1111472,1
5.9,1109103,1111265,1
7.5,1109103,111160,1
8.1,1109103,1111126,1
2.5,1109103,1102730,2
5,1109103,1101535,3
6.1,1109103,1111736,1
8.3,1109103,1111519,1
6.3,1109103,1111189,1
1.5,1109103,1111376,1
1.1,1109103,11116,1
2.7,1109103,1102766,2
0.5,1109103,1111466,1
2.8,1109103,1111776,1
2.3,1109103,1111595,1
0.7,1109103,1111652,1
1.7,1109103,1102246,2
0.9,1109103,1102366,2
5.2,1109103,1102711,2
6.2,1109103,1102291,2
3.5,1109103,1102177,2
0.2,1109103,1111426,1
6.1,1109103,1111684,1
5.3,1109103,1111777,1
0.8,1109103,1111397,1
2.3,1109103,1092362,4
8.4,1109103,1111745,1
4.2,1109103,1111579,1
8.5,1109103,1111615,1
3.9,1109103,1092110,4
5.2,1109103,110265,2
2.5,1109103,1102509,2
5,1109103,1111198,1
5.2,1109103,1111440,1
5,1109103,1102561,2
2.5,1109103,1111546,1
1.9,1109103,1102139,2
6.1,1109103,1111384,1
1.8,1109103,110230,2
2.1,1109103,1102187,2
2.3,1109103,1102534,2
1.3,1109103,1111724,1
7,1109103,1102173,2
4.4,1109103,1111504,1
7.1,1109103,111198,1
5,1109103,1101793,3
0.5,1109103,1102677,2
0.3,1109103,111192,1
0.7,1109103,1111122,1
0.8,1109103,1102402,2
8.9,1109103,1111632,1
1.4,1109103,1102373,2
5,1109103,110226,2
1.9,1109103,1102575,2
1.9,1109103,1102586,2
4.3,1109103,1111395,1
0.5,1109103,1111415,1
1.6,1109103,1111154,1
9.1,1109103,1111394,1
1.5,1109103,1111238,1
9.9,1109103,1111540,1
5,1109103,1102639,2
1,1109103,1102329,2
2.2,1109103,1102253,2
5.3,1109103,1102727,2
3.8,1109103,1102113,2
1.3,1109103,1111715,1
0.9,1109103,1111124,1
5,1109103,1111533,1
6.3,1109103,111177,1
4,1109103,1101681,3
5.4,1109103,111113,1
8,1109103,1111442,1
2.7,1109103,111193,1
0.7,1109103,1111389,1
3.4,1109103,111159,1
0.2,1109103,111188,1
0.4,1109103,111153,1
0.4,1109103,1111721,1
3.7,1109103,1102706,2
4.2,1109103,1102734,2
6,1109103,1102120,2
5.3,1109103,1102453,2
0.4,1109103,1102449,2
1.7,1109103,1102340,2
5.3,1109103,1102779,2
0.8,1109103,111191,1
0.7,1109103,1102458,2
2.2,1109103,1102464,2
1.4,1109103,1102536,2
1.2,1109103,1102538,2
1.7,1109103,1102719,2
4.1,1109103,1102208,2
3.9,1109103,1111344,1
0.9,1109103,111139,1
7.2,1109103,1111656,1
0.5,1109103,111197,1
5.6,1109103,1111629,1
1.3,1109103,1111307,1
2.3,1109103,1102621,2
3,1109103,1121786,1
1.2,1109103,1121111,1
7.8,1109103,1121232,1
7,1109103,111128,3
4.1,1109103,1111652,3
2.9,1109103,1112604,2
5.2,1109103,1112235,2
7.7,1109103,1112726,2
6.6,1109103,1121361,1
1.5,1109103,1121505,1
2.6,1109103,1121267,1
3.4,1109103,1121592,1
0.5,1109103,1121409,1
5,1109103,1112649,2
2,1109103,1112705,2
2.5,1109103,1112761,2
6.2,1109103,1112286,2
3.6,1109103,1121602,1
2.9,1109103,1102730,4
2.1,1109103,1121542,1
2.6,1109103,1121594,1
0.2,1109103,1121319,1
2.2,1109103,1121159,1
5.2,1109103,1112637,2
3.5,1109103,1121673,1
5,1109103,1121243,1
5.4,1109103,1112160,2
8.1,1109103,1121674,1
5,1109103,1112125,2
5.5,1109103,1121524,1
0.8,1109103,1121184,1
3.2,1109103,111266,2
5.4,1109103,1112337,2
7,1109103,1121644,1
7.7,1109103,1121568,1
4.4,1109103,1111466,3
7.2,1109103,1121233,1
1.8,1109103,1121432,1
8.1,1109103,112194,1
1.4,1109103,1121350,1
5.9,1109103,1121760,1
1.2,1109103,1112193,2
0,1109103,112132,1
7,1109103,1121713,1
3.2,1109103,1121567,1
3.5,1109103,1121496,1
8.4,1109103,112111,1
0.2,1109103,1121716,1
0.7,1109103,1112250,2
7.7,1109103,1112611,2
2.4,1109103,1121755,1
7,1109103,1121455,1
5.5,1109103,1121562,1
6.8,1109103,1121581,1
2.7,1109103,1121564,1
3.7,1109103,112184,1
5,1109103,1112585,2
0.1,1109103,1112444,2
2.1,1109103,1112516,2
0.2,1109103,1112175,2
7,1109103,1121791,1
9.2,1109103,1121269,1
1.3,1109103,1112183,2
5,1109103,1102534,4
0.5,1109103,1121529,1
5,1109103,112172,1
7,1109103,1121633,1
2.7,1109103,1121491,1
8.1,1109103,1121140,1
2.5,1109103,112168,1
4.3,1109103,1092794,6
0.7,1109103,1121474,1
2.1,1109103,1112284,2
5.9,1109103,1112206,2
0.2,1109103,1112331,2
0.3,1109103,1102373,4
5,1109103,1102354,4
1.7,1109103,1112489,2
5,1109103,1112690,2
5,1109103,1112468,2
1.3,1109103,1112328,2
3.4,1109103,1121287,1
6.2,1109103,1121428,1
2.8,1109103,1121119,1
2.8,1109103,1112781,2
0.2,1109103,1112257,2
6.2,1109103,1121698,1
2.6,1109103,1121202,1
1.2,1109103,1121353,1
2.4,1109103,1102253,4
2.3,1109103,1112363,2
7.7,1109103,112176,1
3.5,1109103,1112196,2
0.3,1109103,1121305,1
5.3,1109103,1112180,2
1.7,1109103,1112759,2
0.2,1109103,1121194,1
5.4,1109103,1121584,1
3.3,1109103,1102270,4
4,1109103,111153,3
5.7,1109103,1111721,3
7.9,1109103,1121106,1
8.5,1109103,1121429,1
4,1109103,1121323,1
8.1,1109103,1121570,1
1.6,1109103,1121224,1
5,1109103,1102464,4
5.3,1109103,1121773,1
1.2,1109103,1102536,4
5.8,1109103,1102538,4
8.8,1109103,1121787,1
5.9,1109103,1121298,1
9,1109103,1121405,1
3.9,1109103,112116,1
7,1109103,112182,1
7.5,1109103,111223,2
5.7,1109103,1102621,4
3.6,1109103,1112784,2
7.2,1109103,1121786,2
2.4,1109103,111153,4
7.3,1109103,112299,1
0.4,1109103,1122753,1
7,1109103,1122142,1
2.2,1109103,1111652,4
2.4,1109103,1122115,1
6.2,1109103,1122166,1
2.5,1109103,1122272,1
5.1,1109103,1121267,2
0.2,1109103,1121409,2
2.3,1109103,1112705,3
8.1,1109103,112236,1
6.9,1109103,1102730,5
0.2,1109103,1122634,1
2.7,1109103,1121594,2
5.5,1109103,1122537,1
2.2,1109103,1122223,1
1.5,1109103,1122517,1
2.2,1109103,1122419,1
3.4,1109103,1122357,1
7,1109103,1122201,1
0.7,1109103,1122109,1
3.4,1109103,1122289,1
2.9,1109103,1122528,1
1.4,1109103,1121350,2
7,1109103,1122215,1
5.8,1109103,112257,1
3.2,1109103,1122117,1
3.4,1109103,1122617,1
6.6,1109103,1122614,1
2.3,1109103,112255,1
3.5,1109103,1122795,1
1.4,1109103,112281,1
0.3,1109103,1122667,1
1.1,1109103,1122386,1
0.3,1109103,1122642,1
1.2,1109103,1122590,1
6.3,1109103,1122758,1
0.2,1109103,1122130,1
7.5,1109103,1122616,1
5.6,1109103,1122204,1
5.5,1109103,1121755,2
4.3,1109103,1122411,1
6.1,1109103,1122501,1
2,1109103,1121564,2
5.6,1109103,112184,2
1.4,1109103,1122693,1
5.2,1109103,1122571,1
6,1109103,112249,1
7,1109103,1122242,1
0.3,1109103,1122381,1
7.4,1109103,1122495,1
5.6,1109103,1122638,1
0,1109103,1121529,2
7.6,1109103,112274,1
2,1109103,1121491,2
3.1,1109103,112168,2
1.6,1109103,1122283,1
0,1109103,1121716,2
1.9,1109103,1121474,2
2.5,1109103,1122263,1
1.2,1109103,1122367,1
0.5,1109103,1122435,1
2.8,1109103,1122308,1
6.5,1109103,112279,1
7,1109103,1122148,1
3,1109103,1122512,1
7.6,1109103,1122659,1
2.1,1109103,1112781,3
4.6,1109103,1121602,2
1,1109103,1122369,1
7.2,1109103,1122401,1
0.8,1109103,1122582,1
3.5,1109103,1121119,2
0.2,1109103,1122170,1
0.2,1109103,1122488,1
0.4,1109103,1122136,1
6.5,1109103,1112196,3
1.7,1109103,1122770,1
1.8,1109103,1122544,1
0.4,1109103,1122688,1
7.2,1109103,1122237,1
2.7,1109103,1122473,1
0.7,1109103,1122438,1
1.9,1109103,1122555,1
2.5,1109103,1122407,1
0.3,1109103,1121224,2
3.7,1109103,1122764,1
0.7,1109103,1122162,1
0.3,1109103,1121305,2
6.9,1109103,112116,2
1.9,1109103,1122313,1
3.4,1109103,1121542,2
4.6,1109103,1112784,3
6.5,1109103,110295,3
2.4,1109103,111128,2
3.7,1109103,1102723,3
1,1109103,1111652,2
0.3,1109103,1112604,1
1.4,1109103,1112235,1
1.7,1109103,1101548,4
0.5,1109103,1112620,1
3.2,1109103,1112726,1
7.5,1109103,1112500,1
5.3,1109103,1102612,3
2.7,1109103,1112165,1
6,1109103,1112680,1
0.5,1109103,1112649,1
0,1109103,1112705,1
1,1109103,1112761,1
6.2,1109103,1101545,4
0,1109103,1112214,1
7,1109103,1112613,1
0,1109103,1112114,1
0,1109103,1112221,1
1,1109103,1112637,1
6,1109103,1112218,1
3,1109103,1112160,1
0.5,1109103,1112250,1
3.2,1109103,1112387,1
0.5,1109103,1112125,1
5,1109103,1111376,2
2.8,1109103,11116,2
1.8,1109103,1111466,2
5.9,1109103,1111776,2
7,1109103,1111595,2
1.3,1109103,1102366,3
1.7,1109103,1112494,1
2.5,1109103,1112286,1
0,1109103,1111426,2
0,1109103,1112423,1
0,1109103,1112296,1
0,1109103,1112445,1
2.1,1109103,1112611,1
5.7,1109103,1111397,2
7.8,1109103,1111579,2
2.5,1109103,1112585,1
1,1109103,1112444,1
1.2,1109103,1101372,4
0.2,1109103,1112516,1
0.5,1109103,111234,1
5,1109103,1112783,1
7,1109103,1112248,1
0.5,1109103,1112636,1
1.3,1109103,1112175,1
1,1109103,1112660,1
0.5,1109103,1112183,1
7.4,1109103,1102139,3
7.8,1109103,110230,3
1.4,1109103,1111724,2
5.6,1109103,1111504,2
2.5,1109103,1102509,3
5.7,1109103,111192,2
2.9,1109103,1111122,2
0.4,1109103,1102402,3
2,1109103,1112284,1
1.5,1109103,1112206,1
6,1109103,111283,1
1.3,1109103,1112331,1
2.6,1109103,1102354,3
0.7,1109103,1112489,1
1,1109103,111243,1
5,1109103,1102575,3
5,1109103,1112299,1
1,1109103,1112468,1
1,1109103,1112780,1
1.2,1109103,1112328,1
3.9,1109103,1102586,3
7.6,1109103,1111395,2
5,1109103,1111415,2
1,1109103,1112781,1
0,1109103,1112257,1
3.4,1109103,1111238,2
6.4,1109103,111225,1
2,1109103,1112337,1
5,1109103,1112388,1
4.2,1109103,1102253,3
5.4,1109103,1112543,1
7.3,1109103,1102113,3
1,1109103,1112363,1
7,1109103,1112239,1
0.7,1109103,1112196,1
7,1109103,1092441,5
1.2,1109103,1112180,1
5.2,1109103,1112256,1
1.2,1109103,1112759,1
2.5,1109103,1101169,4
6,1109103,1111715,2
0.5,1109103,1111124,2
7,1109103,1101681,4
5.4,1109103,111193,2
5.8,1109103,111159,2
5.2,1109103,111188,2
0.2,1109103,1102270,3
3.5,1109103,111153,2
0.9,1109103,1111721,2
8.6,1109103,1102706,3
8.7,1109103,1102734,3
5.8,1109103,1112378,1
1,1109103,1112735,1
2.7,1109103,1112456,1
1,1109103,1102449,3
5.2,1109103,1102458,3
6.6,1109103,1102208,3
6,1109103,1111344,2
0,1109103,111139,2
0,1109103,111197,2
0.5,1109103,111252,1
1.2,1109103,111266,1
0.5,1109103,1112743,1
1,1109103,111223,1
6,1109103,1112448,1
1.7,1109103,1112784,1
8.5,1411191,1081178,7
8.6,1411191,1081311,7
7.1,1411191,1111101,1
8.4,1411191,1082310,6
5,1411191,1052181,12
7,1411191,1072460,8
7,1411191,1102772,2
7.5,1411191,1061601,11
8.9,1411191,1081765,7
8.6,1411191,1081241,7
7.5,1411191,1081521,7
8.8,1411191,1081578,7
6,1411191,1081467,7
7,1411191,1081406,7
7.3,1411191,1071309,9
8.3,1411191,106219,10
5.1,1411191,1101591,3
7.6,1411191,1071421,9
8.1,1411191,1072229,8
6.1,1411191,1072550,8
7.6,1411191,1081683,7
7.2,1411191,1092322,4
7,1411191,1081400,7
5.7,1411191,1081332,7
7,1411191,1092251,4
7.9,1411191,1081700,7
7.1,1411191,1081763,7
8.2,1411191,1081190,7
7,1411191,1081186,7
7.7,1411191,1101788,3
7,1411191,1091665,7
3.2,1411191,1052523,14
7,1411191,1091490,7
7,1411191,1091230,7
5,1411191,1101143,5
5,1411191,109164,7
7,1411191,1091557,7
5.3,1411191,1091756,7
5,1411191,1091553,7
7.4,1411191,1091414,7
7.8,1411191,1092275,6
8.7,1411191,1091733,7
5,1411191,1091476,7
8.5,1411191,1091150,7
7,1411191,1091648,7
3.5,1411191,107246,10
7.2,1411191,1091565,7
7,1411191,1091720,7
7.6,1411191,1112365,2
7,1411191,1082738,8
5,1411191,1091576,7
7,1411191,1091631,7
7,1411191,1042694,16
3.6,1411191,1112345,2
8.2,1411191,1082156,9
7,1411191,1112643,3
5.3,1411191,1052523,15
7.4,1411191,1091530,8
2.9,1411191,1091577,8
5,1411191,108262,9
8.7,1411191,110185,6
7.6,1411191,1101408,6
7,1411191,1101689,6
7.6,1411191,1101750,6
8.8,1411191,1091671,8
7,1411191,10928,7
7.6,1411191,1111105,4
3.2,1411191,1122339,1
8,1411191,1121515,2
7.4,1411191,1121245,2
7.4,1411191,1092355,7
7,1411191,112290,1
7,1411191,1091668,8
5,1411191,107246,11
5.4,1411191,1111234,4
5,1411191,1122482,1
7,1411191,108138,10
7.5,1411191,1092380,7
7.1,1411191,109245,7
7,1411191,1081164,10
8.1,1411191,109187,8
7,1411191,1121527,2
7,1411191,1082303,9
7,1411191,1101220,6
7.1,1411191,1091744,8
5,1411191,1112345,3
7,1411191,1101682,6
7.2,1411191,1082216,7
7.4,1411191,1082789,7
5,1411191,11015,4
7.2,1411191,1082751,7
7.6,1411191,107296,9
7.3,1411191,1082587,7
5.5,1411191,1082658,7
8.4,1411191,1081709,8
7.6,1411191,108186,8
6.2,1411191,1081672,8
5,1411191,1112622,1
5.8,1411191,1082100,7
7.4,1411191,1081609,8
8.1,1411191,1082192,7
6.3,1411191,1081510,8
7.2,1411191,1081149,8
7.5,1411191,1081539,8
6,1411191,111224,1
7,1411191,1112425,1
7,1411191,106244,11
7.4,1411191,1062762,11
7,1411191,1071374,10
5,1411191,1072356,9
6.2,1411191,1072624,9
7,1411191,1082747,7
7.2,1411191,1082767,7
6.3,1411191,1112603,1
6.1,1411191,1081282,8
7,1411191,1051259,14
8.2,1411191,1081141,8
7,1411191,1081645,8
5.1,1411191,1071551,10
5.1,1411191,1091569,6
7,1411191,1062704,11
7,1411191,1062531,11
6.1,1411191,106261,11
8,1411174,1111384,1
9.1,1411174,110230,2
8.2,1411174,1111721,1
2,1411174,1111608,1
7.2,1411174,1111724,1
8.1,1411174,1102173,2
4.5,1411174,1102666,2
4.4,1411174,1102340,2
9.3,1411174,111198,1
7,1411174,110295,2
5.5,1411174,1111376,1
6.4,1411174,11116,1
8,1411174,1111189,1
7.1,1411174,111128,1
5.8,1411174,1111197,1
9.2,1411174,1111412,1
7.4,1411174,1102723,2
8.3,1411174,1111715,1
7.6,1411174,1111124,1
8.9,1411174,1111145,1
7.7,1411174,1111533,1
8.6,1411174,111177,1
9.5,1411174,1101681,3
5.9,1411174,111113,1
8.6,1411174,1111442,1
8.7,1411174,111193,1
7.3,1411174,1111389,1
8.3,1411174,1111225,1
8.1,1411174,111159,1
5.6,1411174,1102677,2
5.6,1411174,111153,1
8.6,1411174,1111122,1
9.4,1411174,1111777,1
8.8,1411174,1111632,1
8.8,1411174,1111684,1
3.2,1411174,1111652,1
7.3,1411174,1111712,1
8.9,1411174,1111472,1
3.1,1411174,1111155,1
9.1,1411174,111160,1
8.4,1411174,1111265,1
5,1411174,1102431,2
8.6,1411174,1111440,1
1.3,1411174,1102477,2
7,1411174,1111588,1
8.3,1411174,1102711,2
7.7,1411174,111191,1
4.4,1411174,1102458,2
7.9,1411174,1102536,2
8.4,1411174,1111395,1
7.3,1411174,1111504,1
7.3,1411174,1111595,1
7.8,1411174,1111629,1
5,1411174,1111426,1
9.3,1411174,1111736,1
9,1411174,1111344,1
9.4,1411174,1111519,1
7.1,1411174,111139,1
5,1411174,1111154,1
9.9,1411174,1111656,1
2.2,1411174,1111415,1
7.2,1411174,111197,1
7.7,1411174,1111397,1
8.8,1411174,1111394,1
7.7,1411174,1111238,1
10,1411174,1111540,1
5.8,1411174,1111307,1
8,1411174,111192,1
7.4,1411174,1111579,1
8.8,1411174,1111615,1
7.8,1411174,111180,1
9,1411174,111188,1
1.9,1411174,1111563,1
10,1411174,1111745,1
7.6,1411174,1111198,1
5,1411174,1111466,1
7.6,1411174,11111,1
7.5,1411174,1111546,1
8.6,1411174,1111776,1
9.1,1411174,1121786,1
4.5,1411174,1121305,1
7.5,1411174,1121111,1
7.1,1411174,1121529,1
7.4,1411174,1121319,1
7.2,1411174,1121405,1
10,1411174,1121232,1
5.5,1411174,1121564,1
8.1,1411174,1121698,1
8.3,1411174,1121644,1
8.7,1411174,1121568,1
7.8,1411174,1121233,1
7.9,1411174,1121432,1
9.3,1411174,112194,1
9.9,1411174,1121633,1
7.4,1411174,1121491,1
8.8,1411174,1121599,1
9.4,1411174,1121140,1
8.2,1411174,1121350,1
8,1411174,112168,1
6,1411174,1121194,1
7.1,1411174,1121716,1
8.6,1411174,1121673,1
9.3,1411174,1121760,1
8.9,1411174,1121184,1
8.9,1411174,1121584,1
8.4,1411174,1121361,1
7,1411174,1121505,1
7.4,1411174,1121267,1
7.3,1411174,1121592,1
5.6,1411174,1121409,1
9.5,1411174,1121106,1
7.9,1411174,1121791,1
8.1,1411174,1121567,1
8.1,1411174,1121602,1
7.2,1411174,1121496,1
7,1411174,1112690,2
9.6,1411174,112111,1
7.4,1411174,1112493,2
6.8,1411174,1112780,2
10,1411174,1121161,1
7,1411174,1121260,1
5.9,1411174,1121287,1
8.4,1411174,1121773,1
8.4,1411174,1121323,1
8.3,1411174,1121570,1
6,1411174,1121224,1
5.8,1411174,1121348,1
8.8,1411174,1121429,1
8.5,1411174,1121428,1
7,1411174,1121119,1
9.3,1411174,1121787,1
7.4,1411174,1121542,1
7.5,1411174,1121594,1
5.1,1411174,1112221,2
8.7,1411174,112176,1
2.9,1411174,1121153,1
7.9,1411174,1121159,1
7.5,1411174,1121474,1
7,1411174,1121324,1
6.2,1411174,1121755,1
7.9,1411174,1112650,2
7.8,1411174,1121455,1
7.4,1411174,1121298,1
8.4,1411174,1121562,1
9.1,1411174,1121731,1
1.1,1411174,1121662,1
8.1,1411174,1121243,1
7.3,1411174,112116,1
8.7,1411174,1111654,3
8.9,1411174,112184,1
9.5,1411174,112182,1
5.5,1411174,1112193,2
7.1,1411174,1121630,1
7.1,1411174,1121353,1
8,1411174,1121713,1
5.5,1411174,1121728,1
8.4,1411174,1121674,1
8.7,1411174,1121581,1
8,1411174,1121524,1
8,1411174,1121269,1
8.1,1411174,1122308,1
8.8,1411174,112281,1
7.2,1411174,1122770,1
7.5,1411174,1122419,1
2,1411174,1122470,1
0.5,1411174,1121699,2
9.7,1411174,1122661,1
5.6,1411174,1122555,1
7,1411174,1122283,1
8.8,1411174,1122201,1
5.4,1411174,1122109,1
7,1411174,1122289,1
5.5,1411174,1122136,1
8.5,1411174,1122142,1
0.1,1411174,1122552,1
7.1,1411174,1122115,1
7.9,1411174,1122215,1
3.3,1411174,1111608,4
8.6,1411174,1122166,1
6.5,1411174,1122272,1
7.8,1411174,1122617,1
7.2,1411174,1122764,1
7.6,1411174,1122614,1
3.5,1411174,112255,1
5,1411174,1122688,1
7.3,1411174,1122571,1
7.3,1411174,1122237,1
1.5,1411174,1121138,2
3.8,1411174,1122367,1
5,1411174,1122438,1
7,1411174,1122435,1
7.5,1411174,1122753,1
8.2,1411174,112257,1
3.5,1411174,1112284,3
7.7,1411174,1122473,1
7.8,1411174,112279,1
8.9,1411174,1122148,1
8.4,1411174,1122512,1
9.5,1411174,1122659,1
8.3,1411174,1122117,1
3.2,1411174,1122667,1
5.9,1411174,1122369,1
8.2,1411174,1122401,1
5.8,1411174,1122582,1
7.9,1411174,112274,1
5.5,1411174,1122642,1
6,1411174,1122701,1
8.2,1411174,112299,1
5.2,1411174,1122386,1
5.1,1411174,11223,1
7.5,1411174,1122242,1
8.9,1411174,1122752,1
8.7,1411174,112236,1
7,1411174,1122486,1
5.4,1411174,1122544,1
5.2,1411174,1122634,1
5.3,1411174,1121153,2
8.2,1411174,1122616,1
8,1411174,1122537,1
7.8,1411174,1122223,1
7.3,1411174,1122204,1
1.8,1411174,1122619,1
5.8,1411174,1122170,1
7,1411174,1122162,1
3.7,1411174,1122157,1
7.8,1411174,1122501,1
6.6,1411174,1122517,1
3.1,1411174,1122590,1
7.4,1411174,1121305,2
3.8,1411174,1122488,1
4.2,1411174,1122385,1
6.2,1411174,1122313,1
7,1411174,1122758,1
6.1,1411174,1122693,1
7.2,1411174,1122263,1
2.6,1411174,1122168,1
8.5,1411174,112249,1
7.5,1411174,1122199,1
5,1411174,1122381,1
8.4,1411174,1122495,1
8.7,1411174,1122638,1
7.7,1411174,1112280,1
7.5,1411174,1112125,1
9.1,1411174,1112388,1
4.2,1411174,1112193,1
7.7,1411174,1112585,1
7.5,1411174,1111663,2
7.5,1411174,111223,1
7,1411174,1112543,1
8.6,1411174,1112180,1
8.7,1411174,1112337,1
7.7,1411174,1112256,1
5,1411174,1112759,1
7,1411174,1112196,1
7,1411174,1111652,2
7.5,1411174,1112784,1
9,1411174,1112235,1
7.4,1411174,1112680,1
6.8,1411174,1112620,1
8,1411174,1112726,1
6.4,1411174,1112500,1
8.7,1411174,1112647,1
9.1,1411174,1112165,1
7,1411174,1112160,1
7.6,1411174,1112445,1
4.2,1411174,1112284,1
8.4,1411174,1112206,1
8.7,1411174,1112378,1
8.5,1411174,1112735,1
7,1411174,1112331,1
8.2,1411174,1112781,1
8.3,1411174,1112489,1
8.2,1411174,111243,1
