"nota1","nota2","nota3","final","media","periodo","coddisciplina","disciplina","matricula","situacao","vez","departamento"
5.15,4.6,5.4,-1,3.1,20121,1411181,Lab. de Programação II,10250,R,2,dsc
5.05,6.4,5.5,4.5,5,20122,1411181,Lab. de Programação II,10250,A,3,dsc
2.1,2.1,1.05,-1,2.1,20112,1411181,Lab. de Programação II,10250,R,1,dsc
6.25,4.6,6.65,5.9,6,20121,1411181,Lab. de Programação II,102654,A,2,dsc
2.8,2.8,1.4,-1,2.8,20112,1411181,Lab. de Programação II,102654,R,1,dsc
6.35,3.6,4,5.9,5.2,20121,1411181,Lab. de Programação II,102531,A,2,dsc
4.9,5.05,5.15,4.2,4.6,20112,1411181,Lab. de Programação II,102531,R,1,dsc
3.75,2.9,5.55,2.5,3.6,20111,1411181,Lab. de Programação II,102208,R,1,dsc
4.5,4.5,2.25,5.7,5,20112,1411181,Lab. de Programação II,102208,A,2,dsc
1.8,0,1.75,-1,1.9,20111,1411181,Lab. de Programação II,102586,R,1,dsc
4.75,4.5,4.45,5.9,5.3,20121,1411181,Lab. de Programação II,102586,A,2,dsc
5.25,4.5,4.8,5.7,5,20121,1411181,Lab. de Programação II,102483,A,2,dsc
2.1,2.1,1.05,-1,2.1,20112,1411181,Lab. de Programação II,102483,R,1,dsc
5.6,6.9,6.6,5.9,6.3,20121,1411181,Lab. de Programação II,102430,A,2,dsc
3.2,3.2,1.6,-1,3.2,20112,1411181,Lab. de Programação II,102430,R,1,dsc
3,0,0,-1,1.1,20121,1411181,Lab. de Programação II,102795,R,2,dsc
0.2,0.2,0.1,-1,0.2,20112,1411181,Lab. de Programação II,102795,R,1,dsc
8,6.2,4.8,5.6,6,20121,1411181,Lab. de Programação II,102792,A,2,dsc
0.25,0,1.15,-1,0.6,20112,1411181,Lab. de Programação II,102792,R,1,dsc
4.5,3.4,4.8,3,4,20111,1411181,Lab. de Programação II,102392,R,1,dsc
7.55,4.1,4.8,5.6,5.5,20121,1411181,Lab. de Programação II,102392,A,3,dsc
4,4,2,3.2,3.7,20112,1411181,Lab. de Programação II,102392,R,2,dsc
6.3,4.75,4.05,4.1,5,20121,1411181,Lab. de Programação II,102318,A,2,dsc
1.85,1.1,2.1,-1,1.7,20112,1411181,Lab. de Programação II,102318,R,1,dsc
1.9,0,1.35,-1,1.2,20121,1411181,Lab. de Programação II,102699,R,2,dsc
4.3,7.4,8,3.5,5.1,20122,1411181,Lab. de Programação II,102699,A,3,dsc
0.6,0,1.15,-1,0.7,20112,1411181,Lab. de Programação II,102699,R,1,dsc
2.4,2.4,1.2,-1,2.4,20111,1411181,Lab. de Programação II,102666,R,1,dsc
4.3,4.4,5.4,5.8,5.1,20112,1411181,Lab. de Programação II,102666,A,2,dsc
7.65,8.3,7.95,-1,8,20121,1411181,Lab. de Programação II,102489,A,2,dsc
4.6,4.6,2.3,3.8,4.3,20112,1411181,Lab. de Programação II,102489,R,1,dsc
5.15,8.2,1.5,-1,2.9,20121,1411181,Lab. de Programação II,102309,R,1,dsc
3.55,5.2,5.9,4.3,4.5,20122,1411181,Lab. de Programação II,102309,R,2,dsc
5.05,4.1,3.65,5,4.6,20121,1411181,Lab. de Programação II,10257,R,2,dsc
4.65,3.4,4.85,4.8,4.6,20112,1411181,Lab. de Programação II,10257,R,1,dsc
2.2,0,0,-1,0.7,20121,1411181,Lab. de Programação II,102726,R,2,dsc
0.4,0.4,0.2,-1,0.4,20112,1411181,Lab. de Programação II,102726,R,1,dsc
6.1,3.5,6.4,7.7,6.4,20121,1411181,Lab. de Programação II,111359,A,2,dsc
4.1,4.1,2.05,3,3.7,20112,1411181,Lab. de Programação II,111359,R,1,dsc
5.75,8.3,6.2,-1,7,20121,1411181,Lab. de Programação II,111194,A,2,dsc
3.8,3.8,1.9,-1,3.8,20112,1411181,Lab. de Programação II,111194,R,1,dsc
7.05,5.8,2.55,3,4,20121,1411181,Lab. de Programação II,111435,R,2,dsc
0.4,0.4,0.2,-1,0.4,20112,1411181,Lab. de Programação II,111435,R,1,dsc
6.1,3.6,7.45,6.3,6.1,20121,1411181,Lab. de Programação II,111532,A,2,dsc
3.5,3.5,1.75,-1,3.5,20112,1411181,Lab. de Programação II,111532,R,1,dsc
1.75,1.75,0.5,-1,0.9,20121,1411181,Lab. de Programação II,111150,R,2,dsc
5.75,1.5,2.95,6.7,5.1,20122,1411181,Lab. de Programação II,111150,A,3,dsc
0,0,0,-1,0,20112,1411181,Lab. de Programação II,111150,R,1,dsc
6.3,5.75,3.25,5.2,5,20121,1411181,Lab. de Programação II,111555,A,2,dsc
0.1,0.1,0.05,-1,0.1,20112,1411181,Lab. de Programação II,111555,R,1,dsc
6.05,4.35,5.35,5.6,5.8,20121,1411181,Lab. de Programação II,111138,A,2,dsc
3.4,5.55,5.6,4.3,4.5,20112,1411181,Lab. de Programação II,111138,R,1,dsc
6,3.75,3.05,4.6,4.3,20121,1411181,Lab. de Programação II,111382,R,2,dsc
5.75,8.95,8.25,-1,7.1,20122,1411181,Lab. de Programação II,111382,A,3,dsc
2.8,2.8,1.4,-1,2.8,20112,1411181,Lab. de Programação II,111382,R,1,dsc
5.15,3.6,5.35,6.1,5.3,20121,1411181,Lab. de Programação II,111213,A,2,dsc
1.5,4.45,5.1,-1,3.6,20112,1411181,Lab. de Programação II,111213,R,1,dsc
6.05,6,5.65,5.9,5.9,20121,1411181,Lab. de Programação II,111412,A,2,dsc
3.8,3.8,1.9,-1,3.8,20112,1411181,Lab. de Programação II,111412,R,1,dsc
5.6,3.6,7.9,6.1,5.9,20121,1411181,Lab. de Programação II,111653,A,2,dsc
4.4,4.4,2.2,2.7,3.7,20112,1411181,Lab. de Programação II,111653,R,1,dsc
6.15,2.5,0,-1,3,20121,1411181,Lab. de Programação II,111379,R,2,dsc
5.8,5.9,4.4,1.8,3.8,20112,1411181,Lab. de Programação II,111379,R,1,dsc
8.45,3.5,7.15,8,7,20121,1411181,Lab. de Programação II,111413,A,2,dsc
4.6,4.6,2.3,4.8,4.7,20112,1411181,Lab. de Programação II,111413,R,1,dsc
4.85,0,1.1,-1,1.9,20121,1411181,Lab. de Programação II,112638,R,1,dsc
2.5,1.25,1.35,-1,1.8,20122,1411181,Lab. de Programação II,112638,R,2,dsc
3.6,5.45,3.7,-1,2.4,20121,1411181,Lab. de Programação II,112702,R,1,dsc
7.45,8,7.3,-1,7.5,20122,1411181,Lab. de Programação II,112702,A,2,dsc
6.25,7.6,4.1,2.7,4.5,20121,1411181,Lab. de Programação II,11240,R,1,dsc
8.3,7.4,6.95,-1,7.6,20122,1411181,Lab. de Programação II,11240,A,2,dsc
6.05,4,0.5,-1,2.8,20121,1411181,Lab. de Programação II,112283,R,1,dsc
4.45,7.5,8.1,3.4,5.1,20122,1411181,Lab. de Programação II,112283,A,2,dsc
4.75,2.5,1.55,-1,3.1,20121,1411181,Lab. de Programação II,112388,R,1,dsc
5.65,2.95,2.55,5.5,4.6,20122,1411181,Lab. de Programação II,112388,R,2,dsc
2.95,2.2,0.7,-1,1.8,20121,1411181,Lab. de Programação II,112130,R,1,dsc
5.3,7.4,6.3,4.8,5.5,20122,1411181,Lab. de Programação II,112130,A,2,dsc
6.15,2.2,3.8,-1,2.5,20121,1411181,Lab. de Programação II,112578,R,1,dsc
6.25,7,8.25,-1,7.2,20122,1411181,Lab. de Programação II,112578,A,2,dsc
6,0,1.3,-1,2.3,20121,1411181,Lab. de Programação II,112347,R,1,dsc
5.3,4.1,5.2,6.5,5.8,20122,1411181,Lab. de Programação II,112347,A,2,dsc
3.35,1.9,0,-1,1.4,20121,1411181,Lab. de Programação II,112201,R,1,dsc
2.55,2.15,1.1,-1,1.8,20122,1411181,Lab. de Programação II,112201,R,2,dsc
3.05,2.5,0,-1,1.1,20121,1411181,Lab. de Programação II,112490,R,1,dsc
2.85,3.25,5.6,3,3.8,20122,1411181,Lab. de Programação II,112490,R,2,dsc
3.95,5.45,3.6,2.7,3.7,20121,1411181,Lab. de Programação II,112303,R,1,dsc
7.05,7.95,7,-1,7.1,20122,1411181,Lab. de Programação II,112303,A,2,dsc
6.55,5.5,3.6,4.8,5.2,20121,1411181,Lab. de Programação II,112665,A,2,dsc
1.9,1.9,0.95,-1,1.9,20112,1411181,Lab. de Programação II,112665,R,1,dsc
4.7,3.8,1.8,-1,3.3,20121,1411181,Lab. de Programação II,121454,R,1,dsc
5.7,5.55,6.4,3.5,5,20122,1411181,Lab. de Programação II,121454,A,2,dsc
7.7,10,7.8,-1,8.5,20122,1411182,Lab. de Organização e Arquitetura de Computadores,07268,A,2,dsc
6.5,7.2,4.3,0,3.6,20112,1411182,Lab. de Organização e Arquitetura de Computadores,07268,R,1,dsc
7.5,10,7.1,-1,8.2,20122,1411182,Lab. de Organização e Arquitetura de Computadores,081622,A,2,dsc
5.7,1.9,3.5,-1,3.7,20112,1411182,Lab. de Organização e Arquitetura de Computadores,081622,R,1,dsc
9.8,10,6,-1,8.6,20121,1411182,Lab. de Organização e Arquitetura de Computadores,091184,A,2,dsc
3.6,3.3,8.1,3,4.2,20112,1411182,Lab. de Organização e Arquitetura de Computadores,091184,R,1,dsc
9.9,10,5.6,-1,8.5,20121,1411182,Lab. de Organização e Arquitetura de Computadores,091272,A,2,dsc
5.8,6.7,5.5,2,4.4,20112,1411182,Lab. de Organização e Arquitetura de Computadores,091272,R,1,dsc
10,10,7,-1,9,20121,1411182,Lab. de Organização e Arquitetura de Computadores,092252,A,2,dsc
8.2,3.3,6.8,0,3.7,20112,1411182,Lab. de Organização e Arquitetura de Computadores,092252,R,1,dsc
8.5,5.7,3.5,2,4.3,20121,1411182,Lab. de Organização e Arquitetura de Computadores,092331,R,1,dsc
8.6,7.3,6.9,-1,7.6,20122,1411182,Lab. de Organização e Arquitetura de Computadores,092331,A,2,dsc
6.9,0,0.9,-1,2.6,20121,1411182,Lab. de Organização e Arquitetura de Computadores,101644,R,1,dsc
9.1,10,8.5,-1,9.2,20122,1411182,Lab. de Organização e Arquitetura de Computadores,101644,A,2,dsc
10,9.3,4.1,-1,7.8,20121,1411182,Lab. de Organização e Arquitetura de Computadores,101280,A,2,dsc
7,4.8,2,0,2.8,20112,1411182,Lab. de Organização e Arquitetura de Computadores,101280,R,1,dsc
10,4.5,1.4,0,3.2,20121,1411182,Lab. de Organização e Arquitetura de Computadores,10197,R,2,dsc
7.7,0,0.7,-1,2.8,20112,1411182,Lab. de Organização e Arquitetura de Computadores,10197,R,1,dsc
8.83333333333,5.66666666667,2.03333333333,3,4.5,20111,1411182,Lab. de Organização e Arquitetura de Computadores,102781,R,1,dsc
8.9,6.7,5.4,-1,7,20112,1411182,Lab. de Organização e Arquitetura de Computadores,102781,A,2,dsc
9.7,10,5.2,-1,8.3,20121,1411182,Lab. de Organização e Arquitetura de Computadores,111442,A,2,dsc
6.3,3.3,1.2,-1,3.6,20112,1411182,Lab. de Organização e Arquitetura de Computadores,111442,R,1,dsc
9.7,9.6,3.2,-1,7.5,20121,1411182,Lab. de Organização e Arquitetura de Computadores,111292,A,2,dsc
8.1,4.8,3.3,3,4.4,20112,1411182,Lab. de Organização e Arquitetura de Computadores,111292,R,1,dsc
10,10,10,-1,10,20121,1411182,Lab. de Organização e Arquitetura de Computadores,112467,A,2,dsc
8.5,7.6,3.1,0,3.8,20112,1411182,Lab. de Organização e Arquitetura de Computadores,112467,R,1,dsc
0,5.2,7.3,1.6,3.2,20121,1411184,Lab. de Interconexão de Redes de Computadores,052307,R,1,dsc
0,8,10,4.2,5.3,20122,1411184,Lab. de Interconexão de Redes de Computadores,052307,A,2,dsc
0,4.9,5.5,-1,3.5,20121,1411184,Lab. de Interconexão de Redes de Computadores,07293,R,1,dsc
0,8,6,5.4,5,20122,1411184,Lab. de Interconexão de Redes de Computadores,07293,A,2,dsc
5,4.5,6.7,1,3.6,20121,1411184,Lab. de Interconexão de Redes de Computadores,112479,R,1,dsc
7.1,4.7,5,4,5,20122,1411184,Lab. de Interconexão de Redes de Computadores,112479,A,2,dsc
0,0,0,-1,0,20121,1411185,Projeto em Computação I,092160,R,1,dsc
8,8,10,-1,8.2,20122,1411185,Projeto em Computação I,092160,A,2,dsc
7,8,9,-1,8.4,20121,1411186,Projeto em Computação II,101356,A,2,dsc
4.5,3.5,0,-1,2.7,20112,1411186,Projeto em Computação II,101356,R,1,dsc
0,0,0,-1,0,20111,1411186,Projeto em Computação II,111592,R,1,dsc
1.5,0,3.4,-1,1.6,20112,1411186,Projeto em Computação II,111592,R,2,dsc
4.2,4.2,4.2,-1,2.5,20111,1411187,Análise e Técnicas de Algoritmos,071581,R,1,dsc
9.4,5.5,7.8,-1,7.6,20112,1411187,Análise e Técnicas de Algoritmos,071581,A,2,dsc
4.3,4.3,4.3,-1,2.6,20111,1411187,Análise e Técnicas de Algoritmos,07268,R,1,dsc
6.2,6,8.7,-1,7,20121,1411187,Análise e Técnicas de Algoritmos,07268,A,2,dsc
5.3,5.3,5.3,3.5,4.6,20111,1411187,Análise e Técnicas de Algoritmos,09188,R,1,dsc
6.8,6.4,6.6,9.5,7.8,20112,1411187,Análise e Técnicas de Algoritmos,09188,A,2,dsc
4.2,4.2,4.2,2.5,3.5,20111,1411187,Análise e Técnicas de Algoritmos,101703,R,1,dsc
6.5,5.2,10,-1,7.2,20121,1411187,Análise e Técnicas de Algoritmos,101703,A,2,dsc
2.4,2.4,2.4,-1,2.4,20111,1411187,Análise e Técnicas de Algoritmos,101611,R,1,dsc
8.7,5.4,8.1,-1,7.4,20112,1411187,Análise e Técnicas de Algoritmos,101611,A,2,dsc
2.4,2.4,2.4,-1,2.4,20111,1411187,Análise e Técnicas de Algoritmos,101356,R,1,dsc
5.2,5.4,6.3,10,7.4,20112,1411187,Análise e Técnicas de Algoritmos,101356,A,2,dsc
4.6,4.6,4.6,3,4,20111,1411187,Análise e Técnicas de Algoritmos,111100,R,1,dsc
7.2,6.8,7,-1,7,20121,1411187,Análise e Técnicas de Algoritmos,111100,A,2,dsc
4.7,4.7,4.7,2.8,3.9,20111,1411187,Análise e Técnicas de Algoritmos,111597,R,1,dsc
6.1,6.9,9.2,-1,7.4,20121,1411187,Análise e Técnicas de Algoritmos,111597,A,2,dsc
2.8,2.8,2.8,-1,2.8,20111,1411188,Métodos e Software NumÃ©ricos,111592,R,1,dsc
3,6,8,7.5,6.3,20112,1411188,Métodos e Software NumÃ©ricos,111592,A,2,dsc
7.3,5.3,8.3,-1,7,20121,1411189,Compiladores,05275,A,2,dsc
5.6,2.5,0,-1,2.7,20112,1411189,Compiladores,05275,R,1,dsc
7.5,2.5,0,-1,3.3,20121,1411189,Compiladores,052307,R,1,dsc
7.2,7.2,0,7,5.7,20122,1411189,Compiladores,052307,A,2,dsc
8.8,8.4,7,-1,8.1,20122,1411189,Compiladores,072196,A,2,dsc
3.9,2.3,0,-1,2.1,20112,1411189,Compiladores,072196,R,1,dsc
5.1,4.8,0.5,-1,3.5,20111,1411189,Compiladores,072756,R,1,dsc
8.8,7.5,0,9,6.8,20112,1411189,Compiladores,072756,A,2,dsc
2,0.8,1,-1,1.3,20111,1411189,Compiladores,08179,R,1,dsc
5.9,4.5,8.3,5.5,5.9,20121,1411189,Compiladores,08179,A,2,dsc
3.7,5.4,0.9,-1,3.3,20121,1411189,Compiladores,111100,R,1,dsc
7.3,8.5,3.3,8,7,20122,1411189,Compiladores,111100,A,2,dsc
5.9,5.5,0.5,-1,2.4,20111,1411189,Compiladores,111682,R,1,dsc
7.5,6.4,0,8.7,6.2,20112,1411189,Compiladores,111682,A,2,dsc
1.8,0.3,1,-1,1,20111,1411189,Compiladores,111737,R,1,dsc
2.8,1.3,0,-1,1.4,20112,1411189,Compiladores,111737,R,2,dsc
7,7.3,0.6,6.9,5.8,20121,1411189,Compiladores,112363,A,2,dsc
2.9,0,0,-1,1,20112,1411189,Compiladores,112363,R,1,dsc
8.5,0,5.5,3.7,4.3,20111,1411190,Redes de Computadores,072196,R,1,dsc
9,7.5,8.3,-1,8.3,20122,1411190,Redes de Computadores,072196,A,2,dsc
5.5,2,4.5,5.5,4.6,20111,1411190,Redes de Computadores,09131,R,1,dsc
8.5,9,7.2,-1,8.2,20112,1411190,Redes de Computadores,09131,A,2,dsc
2.3,0,5,-1,2.4,20111,1411190,Redes de Computadores,101611,R,1,dsc
10,8.8,5.8,-1,8.2,20121,1411190,Redes de Computadores,101611,A,2,dsc
0,3.2,0,-1,1.1,20121,1411190,Redes de Computadores,111554,R,1,dsc
0,7.4,7.7,5.1,5,20122,1411190,Redes de Computadores,111554,A,2,dsc
0,5.2,7.3,1.6,3.2,20121,1411191,Interconexão de Redes de Computadores,052307,R,1,dsc
0,8,10,4.2,5.3,20122,1411191,Interconexão de Redes de Computadores,052307,A,2,dsc
0,4.9,5.5,-1,3.5,20121,1411191,Interconexão de Redes de Computadores,07293,R,1,dsc
0,8,6,5.4,5,20122,1411191,Interconexão de Redes de Computadores,07293,A,2,dsc
5,4.5,6.7,1,3.6,20121,1411191,Interconexão de Redes de Computadores,112479,R,1,dsc
7.1,4.7,5,4,5,20122,1411191,Interconexão de Redes de Computadores,112479,A,2,dsc
6,8,5.5,6.5,6.5,20121,1411192,Sistemas Operacionais,091783,A,2,dsc
0,0.5,3,-1,1.2,20112,1411192,Sistemas Operacionais,091783,R,1,dsc
4.9,0,7.7,3.8,4,20122,1411193,Banco de Dados I,082752,R,2,dsc
0,1,7.5,-1,2.8,20112,1411193,Banco de Dados I,082752,R,1,dsc
1.7,0,7.9,-1,3.2,20111,1411193,Banco de Dados I,091783,R,1,dsc
4.4,2,5.5,6.8,5.1,20112,1411193,Banco de Dados I,091783,A,2,dsc
5.5,5,8.8,5.3,6,20121,1411193,Banco de Dados I,091623,A,2,dsc
2.9,1.5,8.8,-1,2.6,20112,1411193,Banco de Dados I,091623,R,1,dsc
3.5,2,8.5,3,4,20121,1411193,Banco de Dados I,091236,R,1,dsc
7.8,6,8.8,-1,7.5,20122,1411193,Banco de Dados I,091236,A,2,dsc
6.5,3,8.1,4.8,5.5,20121,1411193,Banco de Dados I,091730,A,2,dsc
3.9,0.5,8.8,2,3.4,20112,1411193,Banco de Dados I,091730,R,1,dsc
5,0,8.1,0,2.6,20121,1411193,Banco de Dados I,101190,R,2,dsc
3.5,0,4.4,-1,2.6,20112,1411193,Banco de Dados I,101190,R,1,dsc
5.7,3.5,8.3,5.5,5.7,20121,1411193,Banco de Dados I,10199,A,2,dsc
2.3,0,4.4,-1,2.2,20112,1411193,Banco de Dados I,10199,R,1,dsc
6,0,2.5,-1,2.8,20121,1411193,Banco de Dados I,112366,R,2,dsc
5.4,1.5,8,5.1,5,20122,1411193,Banco de Dados I,112366,A,3,dsc
6.7,0.9,4.4,-1,2.4,20112,1411193,Banco de Dados I,112366,R,1,dsc
6.8,3.5,7.7,10,7.6,20122,1411193,Banco de Dados I,11225,A,2,dsc
3.8,0.7,7.5,4,4,20112,1411193,Banco de Dados I,11225,R,1,dsc
2.7,0,2.5,-1,1.7,20121,1411193,Banco de Dados I,112485,R,2,dsc
3,0,8,-1,3.7,20122,1411193,Banco de Dados I,112485,R,3,dsc
2.5,0,4.4,-1,2.3,20112,1411193,Banco de Dados I,112485,R,1,dsc
5,0,7.5,0.5,2.7,20121,1411193,Banco de Dados I,121481,R,1,dsc
4.1,1.5,7.8,5.8,5,20122,1411193,Banco de Dados I,121481,A,2,dsc
5,3.5,8.8,2,4.3,20121,1411193,Banco de Dados I,121543,R,1,dsc
3.5,3,7.8,6.6,5.5,20122,1411193,Banco de Dados I,121543,A,2,dsc
1.2,0.7,3.95,-1,2.8,20121,1411194,Banco de Dados II,07268,R,1,dsc
5,5.6,6.6,8.3,6.8,20122,1411194,Banco de Dados II,07268,A,2,dsc
4,4.1,5.5,3.5,4.3,20121,1411194,Banco de Dados II,091783,R,1,dsc
4.8,6,7.95,7.6,6.9,20122,1411194,Banco de Dados II,091783,A,2,dsc
4.65,5.9,5.8,3.5,4.5,20121,1411194,Banco de Dados II,101757,R,2,dsc
0.7,1.7,4.1,-1,2.7,20112,1411194,Banco de Dados II,101757,R,1,dsc
3.95,2.65,4.65,3.9,4.1,20121,1411194,Banco de Dados II,101703,R,1,dsc
3.85,1.5,3.05,-1,3.7,20122,1411194,Banco de Dados II,101703,R,2,dsc
1.85,1.5,3.75,-1,2.8,20111,1411195,Sistemas de Informação II,072724,R,1,dsc
5.5,7.15,7.35,6.2,6.3,20121,1411195,Sistemas de Informação II,072724,A,2,dsc
4.6,2.45,4.5,1.5,3.4,20111,1411195,Sistemas de Informação II,07268,R,1,dsc
4.35,2.8,5.05,6.5,5.4,20112,1411195,Sistemas de Informação II,07268,A,2,dsc
6.15,5.4,6.4,7.2,6.7,20121,1411195,Sistemas de Informação II,082419,A,2,dsc
2,2.8,5.1,-1,3.6,20112,1411195,Sistemas de Informação II,082419,R,1,dsc
2.4,4.35,3.55,-1,3,20111,1411195,Sistemas de Informação II,091495,R,1,dsc
4.5,4.95,6.6,4.2,5,20112,1411195,Sistemas de Informação II,091495,A,2,dsc
2.8,4.15,5.1,1.8,3.1,20111,1411195,Sistemas de Informação II,09131,R,1,dsc
4.05,5.1,6.95,4.2,5,20112,1411195,Sistemas de Informação II,09131,A,2,dsc
1.7,0,2,-1,2.1,20111,1411195,Sistemas de Informação II,091783,R,1,dsc
4.15,3.95,4.5,6,5,20112,1411195,Sistemas de Informação II,091783,A,2,dsc
3.9,0.5,0.6,-1,2.3,20111,1411195,Sistemas de Informação II,091623,R,1,dsc
5.25,3.25,4.8,5,5,20121,1411195,Sistemas de Informação II,091623,A,2,dsc
3.15,1.85,3.75,-1,3.5,20121,1411195,Sistemas de Informação II,092331,R,1,dsc
5.15,3.55,5.4,5.4,5.3,20122,1411195,Sistemas de Informação II,092331,A,2,dsc
4.85,1.1,0.2,-1,2.8,20111,1411195,Sistemas de Informação II,101611,R,1,dsc
4.1,4.35,5.65,6.8,5.7,20112,1411195,Sistemas de Informação II,101611,A,2,dsc
4,4.4,5.8,-1,2.9,20121,1411195,Sistemas de Informação II,112366,R,1,dsc
6.85,6.5,7.9,-1,7.4,20122,1411195,Sistemas de Informação II,112366,A,2,dsc
5.75,4.45,3.6,5.7,5.1,20121,1411195,Sistemas de Informação II,112441,A,2,dsc
3.15,2.4,4.75,-1,2.4,20112,1411195,Sistemas de Informação II,112441,R,1,dsc
4.25,1.35,0,-1,2.3,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,062140,R,1,dsc
7,7.5,6.7,-1,7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,062140,A,2,dsc
8.2,8.7,8.5,-1,8.5,20121,1411287,TECC(METODOS E P T G M DADOS HISTORICOS):109110092,A,0.0333333333333,1,dsc
7.8,6,9.5,-1,8.3,20122,1411287,TECC(METODOS E P T G M DADOS HISTORICOS):111210066,A,0.533333333333,2,dsc
