nota1,nota2,nota3,final,media,periodo,coddisciplina,disciplina,matricula,situacao,departamento,grupo
7,0,0,-1,2.3,20121,1411171,Teoria da Computação,1111249,R,dsc,2
10,10,10,-1,10,20121,1411171,Teoria da Computação,1111712,A,dsc,1
2.3,2.3,2.6,-1,2.4,20121,1411171,Teoria da Computação,11113,R,dsc,2
7.2,9.3,7.5,-1,8,20121,1411171,Teoria da Computação,1111264,A,dsc,1
6.9,5.8,0,0,2.5,20121,1411171,Teoria da Computação,1102723,R,dsc,2
7.5,8,9.1,-1,8.2,20121,1411171,Teoria da Computação,1092352,A,dsc,1
7.3,4.7,5.5,6.4,6,20121,1411171,Teoria da Computação,1102144,A,dsc,1
6.9,1.9,0.4,-1,3.1,20121,1411171,Teoria da Computação,1102467,R,dsc,2
5.6,0,0,-1,1.9,20121,1411171,Teoria da Computação,1111111,R,dsc,2
9.6,7.4,7,-1,8,20121,1411171,Teoria da Computação,1111571,A,dsc,1
5.3,2.7,2.4,-1,3.5,20121,1411171,Teoria da Computação,1102316,R,dsc,2
8.3,6.4,6.2,-1,7,20121,1411171,Teoria da Computação,1102473,A,dsc,1
5.35,8.25,8.65,-1,7,20122,1411171,Teoria da Computação,1111579,A,dsc,1
5.85,4.15,4.55,5.9,5.5,20122,1411171,Teoria da Computação,1111209,A,dsc,1
5.8,3.95,2.55,4.8,4.4,20122,1411171,Teoria da Computação,1111645,R,dsc,2
5.95,7.75,6.45,3.7,5.2,20122,1411171,Teoria da Computação,1122477,A,dsc,1
5.25,6.3,5.7,5.6,5.5,20122,1411171,Teoria da Computação,1112750,A,dsc,1
1.75,1.9,0.75,-1,1.3,20122,1411171,Teoria da Computação,1112200,R,dsc,2
1.6,1.7,1.7,-1,2.2,20122,1411171,Teoria da Computação,1112136,R,dsc,2
4.55,6,6.45,7.1,6.1,20122,1411171,Teoria da Computação,1112581,A,dsc,1
4.05,1.8,0.4,-1,2.2,20122,1411171,Teoria da Computação,1121330,R,dsc,2
2.2,0,0,-1,1.6,20122,1411171,Teoria da Computação,1112673,R,dsc,2
0.3,0,0,-1,0.7,20122,1411171,Teoria da Computação,1121267,R,dsc,2
0.1,0.7,0.95,-1,0.5,20122,1411171,Teoria da Computação,1101770,R,dsc,2
9.1,9.9,9.75,-1,9.4,20122,1411171,Teoria da Computação,1111493,A,dsc,1
9.05,8.55,6.85,-1,8,20122,1411171,Teoria da Computação,1112566,A,dsc,1
3.2,2.45,2.25,-1,2.7,20122,1411171,Teoria da Computação,1122191,R,dsc,2
9.65,10,10,-1,9.8,20122,1411171,Teoria da Computação,1111594,A,dsc,1
8.05,8.65,8.65,-1,8.4,20122,1411171,Teoria da Computação,1102723,A,dsc,1
7.1,8.45,7.35,-1,7.2,20122,1411171,Teoria da Computação,112235,A,dsc,1
6.7,7.2,4.6,6,5.8,20122,1411171,Teoria da Computação,1112565,A,dsc,1
0.1,0,0,-1,0.1,20122,1411171,Teoria da Computação,1112207,R,dsc,2
5.95,6.25,6.65,5.8,6.1,20122,1411171,Teoria da Computação,1102316,A,dsc,1
7.05,4.95,6.15,6.8,6.7,20122,1411171,Teoria da Computação,1121318,A,dsc,1
8.5,6,7.5,-1,7.3,20112,1411171,Teoria da Computação,1102106,A,dsc,1
8.5,6,2.5,5,5.4,20112,1411171,Teoria da Computação,1102115,A,dsc,1
6,8.5,6.5,-1,7,20112,1411171,Teoria da Computação,1102453,A,dsc,1
6.4,6.8,9.1,-1,7.4,20112,1411171,Teoria da Computação,1102455,A,dsc,1
5,6,5,4.5,5,20112,1411171,Teoria da Computação,110299,A,dsc,1
6.9,6.3,8.8,-1,7.3,20112,1411171,Teoria da Computação,1101216,A,dsc,1
7,8,8.5,-1,7.8,20112,1411171,Teoria da Computação,1101462,A,dsc,1
6,5.5,6,4,5.1,20112,1411171,Teoria da Computação,1112782,A,dsc,1
6,5.5,6.6,6.1,6,20112,1411171,Teoria da Computação,1101549,A,dsc,1
8.1,7.6,8.3,-1,8,20112,1411171,Teoria da Computação,1101452,A,dsc,1
8.2,5.8,3.9,5.6,5.8,20112,1411171,Teoria da Computação,1112625,A,dsc,1
8.8,3.7,5.8,6.7,6.3,20112,1411171,Teoria da Computação,1101698,A,dsc,1
8.3,9.7,10,-1,9.3,20112,1411171,Teoria da Computação,1101667,A,dsc,1
3.2,2.6,6.1,3,3.6,20112,1411171,Teoria da Computação,1101445,R,dsc,2
6.5,6,7.5,3,5.2,20112,1411171,Teoria da Computação,1102412,A,dsc,1
5.5,7.5,2,9,6.6,20112,1411171,Teoria da Computação,1101374,A,dsc,1
8.6,6.6,4,5.7,6.1,20112,1411171,Teoria da Computação,1092765,A,dsc,1
6.6,6.7,8,-1,7.1,20112,1411171,Teoria da Computação,1101749,A,dsc,1
8,8,8.5,-1,8.2,20112,1411171,Teoria da Computação,1101573,A,dsc,1
7.5,6.6,9.2,-1,7.8,20112,1411171,Teoria da Computação,1101598,A,dsc,1
8,7,9.5,-1,8.2,20112,1411171,Teoria da Computação,1102400,A,dsc,1
6,7.2,8,-1,7.1,20112,1411171,Teoria da Computação,1112544,A,dsc,1
7.2,5.8,7.9,-1,7,20112,1411171,Teoria da Computação,1102776,A,dsc,1
3.8,6.1,4.8,6.1,5.4,20112,1411171,Teoria da Computação,1101320,A,dsc,1
5.5,8,7.5,-1,7,20112,1411171,Teoria da Computação,1101334,A,dsc,1
8.9,6.5,8.9,-1,8.1,20112,1411171,Teoria da Computação,1102315,A,dsc,1
6.5,3.5,5,5,5,20112,1411171,Teoria da Computação,110222,A,dsc,1
9.5,9.2,9.5,-1,9.4,20112,1411171,Teoria da Computação,1101515,A,dsc,1
8,7,6,-1,7,20112,1411171,Teoria da Computação,1101275,A,dsc,1
6.5,6.2,6.4,7.4,6.8,20112,1411171,Teoria da Computação,1101168,A,dsc,1
6.2,4.6,5.9,5.6,5.6,20112,1411171,Teoria da Computação,1102613,A,dsc,1
4.6,4.5,4.5,5.7,5,20112,1411171,Teoria da Computação,1112220,A,dsc,1
8.6,9.1,9,-1,8.9,20112,1411171,Teoria da Computação,1101183,A,dsc,1
5.5,5.5,5,5,5.2,20112,1411171,Teoria da Computação,1102219,A,dsc,1
4.5,6,5,5,5.1,20112,1411171,Teoria da Computação,1101243,A,dsc,1
9.5,10,7.5,-1,9,20112,1411171,Teoria da Computação,1101145,A,dsc,1
4,5.5,2.5,1,2.8,20112,1411171,Teoria da Computação,1112301,R,dsc,2
9.5,9,8,-1,8.8,20112,1411171,Teoria da Computação,1101399,A,dsc,1
3.1,5.3,5.4,3.5,4.2,20112,1411171,Teoria da Computação,110156,R,dsc,2
7.8,7.3,7,-1,7.4,20112,1411171,Teoria da Computação,1101686,A,dsc,1
5.7,5.9,5.1,8.6,6.8,20112,1411171,Teoria da Computação,1101386,A,dsc,1
7.9,7.1,8.3,-1,7.8,20112,1411171,Teoria da Computação,1112761,A,dsc,1
7.7,4.9,9.3,-1,7.3,20112,1411171,Teoria da Computação,1101720,A,dsc,1
4.5,5.7,3.5,1,3.2,20112,1411171,Teoria da Computação,1111326,R,dsc,2
6.4,1.4,4.4,6.3,5,20112,1411171,Teoria da Computação,110177,A,dsc,1
8.4,5.9,5.4,8,7.2,20112,1411171,Teoria da Computação,1112261,A,dsc,1
4,7.4,2,6.4,5.3,20112,1411171,Teoria da Computação,1102607,A,dsc,1
9.8,8.9,10,-1,9.6,20112,1411171,Teoria da Computação,1101729,A,dsc,1
7.9,6.3,4.5,8,6.9,20112,1411171,Teoria da Computação,1112753,A,dsc,1
6,9.5,7.5,-1,7.7,20112,1411171,Teoria da Computação,1102538,A,dsc,1
4.3,5.1,6.9,5.2,5.3,20112,1411171,Teoria da Computação,1091561,A,dsc,1
6,6.7,5.4,-1,3.6,20112,1411171,Teoria da Computação,1091317,R,dsc,2
8.9,6.7,9.3,-1,8.3,20112,1411171,Teoria da Computação,111247,A,dsc,1
4,5.5,8.8,7.2,6.5,20112,1411171,Teoria da Computação,1092260,A,dsc,1
7.5,2,5,6,5.3,20112,1411171,Teoria da Computação,1101548,A,dsc,1
5.5,5,7.5,6,6,20112,1411171,Teoria da Computação,1102178,A,dsc,1
9.1,6.6,8.7,-1,8.1,20111,1411226,Redes Neurais,1062337,A,dsc,1
8,7.3,5.6,-1,7,20111,1411226,Redes Neurais,1061710,A,dsc,1
9.1,8.3,8.8,-1,8.7,20111,1411226,Redes Neurais,1062716,A,dsc,1
8,7.5,8.7,-1,8.1,20111,1411226,Redes Neurais,1062138,A,dsc,1
9.4,9.4,8.7,-1,9.2,20111,1411226,Redes Neurais,1081648,A,dsc,1
6.9,9,7.6,-1,7.8,20111,1411226,Redes Neurais,1052388,A,dsc,1
7,7.4,7.6,-1,7.3,20111,1411226,Redes Neurais,1111285,A,dsc,1
8.5,8,8.7,-1,8.4,20111,1411226,Redes Neurais,1062517,A,dsc,1
9.3,8.5,8.8,-1,8.9,20111,1411226,Redes Neurais,1071394,A,dsc,1
8.7,8,8.8,-1,8.5,20111,1411226,Redes Neurais,1071193,A,dsc,1
9.4,6,5.6,-1,7,20111,1411226,Redes Neurais,1061651,A,dsc,1
7.3,8.4,10,-1,8.6,20122,1411226,Redes Neurais,1081347,A,dsc,1
9.1,9.3,10,-1,9.5,20122,1411226,Redes Neurais,1111164,A,dsc,1
9,7.1,10,-1,8.7,20122,1411226,Redes Neurais,108278,A,dsc,1
8.8,9,9,-1,8.9,20122,1411226,Redes Neurais,1082112,A,dsc,1
6.1,6.4,10,-1,7.5,20122,1411226,Redes Neurais,109157,A,dsc,1
9.1,9.3,10,-1,9.5,20122,1411226,Redes Neurais,1091748,A,dsc,1
7.2,9.9,10,-1,9,20122,1411226,Redes Neurais,1072745,A,dsc,1
7.8,6.2,10,-1,8,20122,1411226,Redes Neurais,1052409,A,dsc,1
8.3,8.3,10,-1,8.9,20122,1411226,Redes Neurais,1091731,A,dsc,1
6.5,4.8,10,-1,7.1,20122,1411226,Redes Neurais,1072702,A,dsc,1
9,8.75,8.75,-1,8.9,20111,1411185,Projeto em Computação I,1081501,A,dsc,1
9,8.75,8.75,-1,8.9,20111,1411185,Projeto em Computação I,1072506,A,dsc,1
8.5,8.5,7.75,-1,8.2,20111,1411185,Projeto em Computação I,1091431,A,dsc,1
9.25,9.25,8.75,-1,9,20111,1411185,Projeto em Computação I,1082278,A,dsc,1
7.5,7.5,8,-1,7.9,20111,1411185,Projeto em Computação I,1052409,A,dsc,1
7.75,6.75,7,-1,7.1,20111,1411185,Projeto em Computação I,1072414,A,dsc,1
9.75,10,10,-1,9.9,20111,1411185,Projeto em Computação I,1081428,A,dsc,1
9,8.75,9,-1,9.1,20111,1411185,Projeto em Computação I,1061710,A,dsc,1
10,10,10,-1,10,20111,1411185,Projeto em Computação I,10818,A,dsc,1
7.75,7.75,7.75,-1,7.8,20111,1411185,Projeto em Computação I,110296,A,dsc,1
8.75,8.75,9.25,-1,9,20111,1411185,Projeto em Computação I,1081401,A,dsc,1
10,10,10,-1,10,20111,1411185,Projeto em Computação I,108180,A,dsc,1
9.25,9,8.75,-1,9,20111,1411185,Projeto em Computação I,1081634,A,dsc,1
9,8.75,8.75,-1,8.9,20111,1411185,Projeto em Computação I,1081232,A,dsc,1
9,8.75,8.5,-1,8.7,20111,1411185,Projeto em Computação I,1062280,A,dsc,1
7.5,7.5,8,-1,7.9,20111,1411185,Projeto em Computação I,1071193,A,dsc,1
9,8.75,9,-1,9.1,20111,1411185,Projeto em Computação I,1062649,A,dsc,1
8,8.5,8.25,-1,8.3,20111,1411185,Projeto em Computação I,1062205,A,dsc,1
8,8.5,8.25,-1,8.3,20111,1411185,Projeto em Computação I,1062716,A,dsc,1
7.75,7.75,7.75,-1,7.8,20111,1411185,Projeto em Computação I,111164,A,dsc,1
8.5,8.25,8.25,-1,8.4,20111,1411185,Projeto em Computação I,110152,A,dsc,1
7.75,7.5,8,-1,7.8,20111,1411185,Projeto em Computação I,1052388,A,dsc,1
7.75,7.5,8,-1,7.8,20111,1411185,Projeto em Computação I,1111258,A,dsc,1
9,8.75,9,-1,9.1,20111,1411185,Projeto em Computação I,1071149,A,dsc,1
9,8.75,8.5,-1,8.7,20111,1411185,Projeto em Computação I,1072623,A,dsc,1
9.25,9.25,8.75,-1,9,20111,1411185,Projeto em Computação I,1081362,A,dsc,1
8.5,8.5,7.25,-1,7.9,20111,1411185,Projeto em Computação I,107219,A,dsc,1
9,8.75,9,-1,9,20111,1411185,Projeto em Computação I,1072547,A,dsc,1
9,8,8,-1,8.1,20111,1411185,Projeto em Computação I,1072532,A,dsc,1
9,9.25,9,-1,9.1,20111,1411185,Projeto em Computação I,1072670,A,dsc,1
10,10,10,-1,10,20111,1411185,Projeto em Computação I,1081279,A,dsc,1
8.5,8.5,7.75,-1,8.2,20111,1411185,Projeto em Computação I,1092762,A,dsc,1
8.75,8.75,9.25,-1,9,20111,1411185,Projeto em Computação I,108181,A,dsc,1
7.5,7.5,8,-1,7.9,20111,1411185,Projeto em Computação I,1052306,A,dsc,1
9.75,10,10,-1,9.9,20111,1411185,Projeto em Computação I,1092435,A,dsc,1
9,8.75,8.75,-1,8.9,20111,1411185,Projeto em Computação I,1051730,A,dsc,1
8.75,8.75,9.25,-1,9,20111,1411185,Projeto em Computação I,1081356,A,dsc,1
9.75,10,10,-1,9.9,20111,1411185,Projeto em Computação I,1081648,A,dsc,1
7.75,8.25,8.25,-1,8.2,20111,1411185,Projeto em Computação I,1111485,A,dsc,1
8,8.75,8.5,-1,8.5,20111,1411185,Projeto em Computação I,1062185,A,dsc,1
8,8.5,8.25,-1,8.3,20111,1411185,Projeto em Computação I,1062738,A,dsc,1
9,8.5,8.5,-1,8.7,20121,1411185,Projeto em Computação I,1081347,A,dsc,1
9,9.5,9.5,-1,9.3,20121,1411185,Projeto em Computação I,1101236,A,dsc,1
9,9.5,9.5,-1,9.3,20121,1411185,Projeto em Computação I,1101481,A,dsc,1
8,8.5,9,-1,8.5,20121,1411185,Projeto em Computação I,108225,A,dsc,1
8,8.5,9,-1,8.5,20121,1411185,Projeto em Computação I,108278,A,dsc,1
8,8.5,9,-1,8.5,20121,1411185,Projeto em Computação I,1082444,A,dsc,1
9,8.5,8.5,-1,8.7,20121,1411185,Projeto em Computação I,1082314,A,dsc,1
0,0,0,-1,0,20121,1411185,Projeto em Computação I,1092588,R,dsc,2
8,8.5,9,-1,8.5,20121,1411185,Projeto em Computação I,1082212,A,dsc,1
9,8.5,8.5,-1,8.7,20121,1411185,Projeto em Computação I,1082176,A,dsc,1
9,9.5,9.5,-1,9.3,20121,1411185,Projeto em Computação I,1101771,A,dsc,1
9,9.5,9.5,-1,9.3,20121,1411185,Projeto em Computação I,1101658,A,dsc,1
8,8.5,9,-1,8.5,20121,1411185,Projeto em Computação I,1082351,A,dsc,1
9,9.5,9.5,-1,9.3,20121,1411185,Projeto em Computação I,1111137,A,dsc,1
9,8.3,10,-1,8.9,20122,1411185,Projeto em Computação I,1091161,A,dsc,1
7.5,9,7,-1,7.9,20122,1411185,Projeto em Computação I,1112685,A,dsc,1
8,8,10,-1,8.2,20122,1411185,Projeto em Computação I,1101392,A,dsc,1
9.5,9,10,-1,9.4,20122,1411185,Projeto em Computação I,109115,A,dsc,1
9.5,9,10,-1,9.4,20122,1411185,Projeto em Computação I,1091420,A,dsc,1
9.5,9,10,-1,9.4,20122,1411185,Projeto em Computação I,1091451,A,dsc,1
9,9.8,0,-1,8.3,20122,1411185,Projeto em Computação I,1091731,A,dsc,1
9.5,9.5,10,-1,9.6,20122,1411185,Projeto em Computação I,1082563,A,dsc,1
8.5,9.2,10,-1,8.9,20122,1411185,Projeto em Computação I,1091683,A,dsc,1
8,7.5,0,-1,7.1,20122,1411185,Projeto em Computação I,1091251,A,dsc,1
8,7.5,0,-1,7.1,20122,1411185,Projeto em Computação I,109160,A,dsc,1
9,9.8,0,-1,8.3,20122,1411185,Projeto em Computação I,1091748,A,dsc,1
8,8,10,-1,8.2,20122,1411185,Projeto em Computação I,1111375,A,dsc,1
9.5,9.5,10,-1,9.6,20122,1411185,Projeto em Computação I,1122464,A,dsc,1
9,9.8,0,-1,8.3,20122,1411185,Projeto em Computação I,1091182,A,dsc,1
9,8.3,10,-1,8.9,20122,1411185,Projeto em Computação I,1091668,A,dsc,1
9.5,9,10,-1,9.4,20122,1411185,Projeto em Computação I,1091612,A,dsc,1
8,7.5,0,-1,7.1,20122,1411185,Projeto em Computação I,1091349,A,dsc,1
9.5,9.5,10,-1,9.6,20122,1411185,Projeto em Computação I,1122288,A,dsc,1
9.5,9,10,-1,9.4,20122,1411185,Projeto em Computação I,1091438,A,dsc,1
8.5,9.2,10,-1,8.9,20122,1411185,Projeto em Computação I,1091114,A,dsc,1
7.5,9,7,-1,7.9,20122,1411185,Projeto em Computação I,109151,A,dsc,1
7.5,9,7,-1,7.9,20122,1411185,Projeto em Computação I,108212,A,dsc,1
8,7.5,0,-1,7.1,20122,1411185,Projeto em Computação I,1112672,A,dsc,1
8.5,9.2,10,-1,8.9,20122,1411185,Projeto em Computação I,1092424,A,dsc,1
8,8,10,-1,8.2,20122,1411185,Projeto em Computação I,1111359,A,dsc,1
9,8.3,10,-1,8.9,20122,1411185,Projeto em Computação I,1091381,A,dsc,1
9.5,9.5,10,-1,9.6,20122,1411185,Projeto em Computação I,1082768,A,dsc,1
8.5,9.2,10,-1,8.9,20122,1411185,Projeto em Computação I,1091595,A,dsc,1
7.5,9,7,-1,7.9,20122,1411185,Projeto em Computação I,1082125,A,dsc,1
8,8,10,-1,8.2,20122,1411185,Projeto em Computação I,1092588,A,dsc,1
9,8.3,10,-1,8.9,20122,1411185,Projeto em Computação I,1091543,A,dsc,1
8,7.5,0,-1,7.1,20122,1411185,Projeto em Computação I,1091269,A,dsc,1
7.5,8.5,8,-1,8,20112,1411185,Projeto em Computação I,1072745,A,dsc,1
9.5,9,8,-1,8.8,20112,1411185,Projeto em Computação I,1072552,A,dsc,1
9,8.5,8,-1,8.5,20112,1411185,Projeto em Computação I,1082324,A,dsc,1
7.5,8.5,8,-1,8,20112,1411185,Projeto em Computação I,1042443,A,dsc,1
10,9,8.5,-1,9.2,20112,1411185,Projeto em Computação I,10812,A,dsc,1
8.5,9.5,7.5,-1,8.5,20112,1411185,Projeto em Computação I,1081430,A,dsc,1
8.5,9.5,7.5,-1,8.5,20112,1411185,Projeto em Computação I,1081743,A,dsc,1
8,8.5,8,-1,8.2,20112,1411185,Projeto em Computação I,1081717,A,dsc,1
8.5,9.5,7.5,-1,8.5,20112,1411185,Projeto em Computação I,1082112,A,dsc,1
9,8.5,8,-1,8.5,20112,1411185,Projeto em Computação I,108129,A,dsc,1
8.5,8,8.5,-1,8.3,20112,1411185,Projeto em Computação I,109157,A,dsc,1
8.5,9.5,7.5,-1,8.5,20112,1411185,Projeto em Computação I,1082541,A,dsc,1
8,8.5,8,-1,8.2,20112,1411185,Projeto em Computação I,1081312,A,dsc,1
8.5,8,8.5,-1,8.3,20112,1411185,Projeto em Computação I,1112681,A,dsc,1
10,9,8.5,-1,9.2,20112,1411185,Projeto em Computação I,1081233,A,dsc,1
7,8,8.6,-1,7.9,20112,1411185,Projeto em Computação I,1071583,A,dsc,1
8.5,8,8.5,-1,8.3,20112,1411185,Projeto em Computação I,1072631,A,dsc,1
9.5,9,8,-1,8.8,20112,1411185,Projeto em Computação I,1072422,A,dsc,1
8.5,8,8.5,-1,8.3,20112,1411185,Projeto em Computação I,1072702,A,dsc,1
9,8.5,8,-1,8.5,20112,1411185,Projeto em Computação I,1072102,A,dsc,1
10,9,8.5,-1,9.2,20112,1411185,Projeto em Computação I,108172,A,dsc,1
8,8.5,8,-1,8.2,20112,1411185,Projeto em Computação I,1081521,A,dsc,1
9,8.5,8,-1,8.5,20112,1411185,Projeto em Computação I,1081554,A,dsc,1
7,8,8.6,-1,7.9,20112,1411185,Projeto em Computação I,1081508,A,dsc,1
8,8.5,8,-1,8.2,20112,1411185,Projeto em Computação I,10815,A,dsc,1
9,8.5,8,-1,8.5,20112,1411185,Projeto em Computação I,1081371,A,dsc,1
9,8.5,8,-1,8.5,20112,1411185,Projeto em Computação I,107162,A,dsc,1
7.5,8.5,8,-1,8,20112,1411185,Projeto em Computação I,1101139,A,dsc,1
7.5,8.5,8,-1,8,20112,1411185,Projeto em Computação I,1112110,A,dsc,1
9.5,9,8,-1,8.8,20112,1411185,Projeto em Computação I,1072272,A,dsc,1
9,8.5,8,-1,8.5,20112,1411185,Projeto em Computação I,1062332,A,dsc,1
7.2,7.7,6,-1,7,20111,1109113,Matemática Discreta,1102106,A,dsc,1
1.4,4.4,2.4,-1,2.7,20111,1109113,Matemática Discreta,1102680,R,dsc,2
3.5,5.8,5.6,5,5,20111,1109113,Matemática Discreta,1102453,A,dsc,1
5.9,5.1,5.5,4.2,5,20111,1109113,Matemática Discreta,1102664,A,dsc,1
3.8,3.3,7.9,6,5.4,20111,1109113,Matemática Discreta,1102455,A,dsc,1
5,4.6,7.2,4.2,5,20111,1109113,Matemática Discreta,110299,A,dsc,1
7.8,7.4,7.1,-1,7.4,20111,1109113,Matemática Discreta,1101635,A,dsc,1
5.4,5.9,6.3,2.9,4.7,20111,1109113,Matemática Discreta,1102580,R,dsc,2
7.3,8.7,8.4,-1,8.1,20111,1109113,Matemática Discreta,1101452,A,dsc,1
3.3,5.1,7.1,5,5.1,20111,1109113,Matemática Discreta,1102511,A,dsc,1
6.7,9.1,9.3,-1,8.4,20111,1109113,Matemática Discreta,1101698,A,dsc,1
8,9.4,9.5,-1,9,20111,1109113,Matemática Discreta,1101667,A,dsc,1
6,6.4,4.2,5.3,5.4,20111,1109113,Matemática Discreta,1101445,A,dsc,1
3.7,7.3,5.9,2.5,4.4,20111,1109113,Matemática Discreta,1102316,R,dsc,2
1.2,3.1,0,-1,1.4,20111,1109113,Matemática Discreta,1101689,R,dsc,2
3.5,3.7,1.6,-1,2.9,20111,1109113,Matemática Discreta,1092369,R,dsc,2
0,2.8,0,-1,0.9,20111,1109113,Matemática Discreta,1092577,R,dsc,2
1.4,2,0,-1,1.1,20111,1109113,Matemática Discreta,1092134,R,dsc,2
7.4,7.3,7.2,-1,7.3,20111,1109113,Matemática Discreta,1102538,A,dsc,1
5.9,7.3,6.5,4,5.6,20111,1109113,Matemática Discreta,1102412,A,dsc,1
8.9,7.2,9.6,-1,8.6,20111,1109113,Matemática Discreta,1102473,A,dsc,1
6.7,7.7,7.2,-1,7.2,20111,1109113,Matemática Discreta,1102400,A,dsc,1
5.3,4.1,5.9,1.3,3.6,20111,1109113,Matemática Discreta,1102660,R,dsc,2
4.7,7.3,8.3,5.8,6.4,20111,1109113,Matemática Discreta,1102776,A,dsc,1
0,5.9,0,-1,2,20111,1109113,Matemática Discreta,1102363,R,dsc,2
4.7,4.4,5.9,3.3,4.3,20111,1109113,Matemática Discreta,1111249,R,dsc,2
4.8,6.3,8,8,7,20111,1109113,Matemática Discreta,1101334,A,dsc,1
6.9,5.9,5.8,6,6.1,20111,1109113,Matemática Discreta,1102315,A,dsc,1
7.2,8.8,7.8,-1,7.9,20111,1109113,Matemática Discreta,110218,A,dsc,1
4.5,6.9,6.2,5.5,5.7,20111,1109113,Matemática Discreta,110222,A,dsc,1
5.5,7.1,8.4,-1,7,20111,1109113,Matemática Discreta,1102144,A,dsc,1
5.9,7.2,4.3,6,5.9,20111,1109113,Matemática Discreta,1101275,A,dsc,1
7.8,5.6,6.6,2.7,5.1,20111,1109113,Matemática Discreta,1102613,A,dsc,1
6.1,3.9,3.7,4.3,4.5,20111,1109113,Matemática Discreta,1101770,R,dsc,2
7.1,4.8,1.9,4.5,4.6,20111,1109113,Matemática Discreta,1102129,R,dsc,2
5.1,5.5,6.5,5,5.4,20111,1109113,Matemática Discreta,1102705,A,dsc,1
5,8.2,7.9,-1,7,20111,1109113,Matemática Discreta,1102607,A,dsc,1
4.8,7.5,6.6,5,5.8,20111,1109113,Matemática Discreta,1102122,A,dsc,1
3.4,4.4,6,6.7,5.4,20111,1109113,Matemática Discreta,1101243,A,dsc,1
9.3,6.3,8.2,-1,7.9,20111,1109113,Matemática Discreta,1101399,A,dsc,1
6.3,8.4,8.2,-1,7.6,20111,1109113,Matemática Discreta,1102377,A,dsc,1
6.2,7,5,6,6.1,20111,1109113,Matemática Discreta,110156,A,dsc,1
2.1,5.3,5.2,4.7,4.4,20111,1109113,Matemática Discreta,1101570,R,dsc,2
0.7,4,5.7,-1,3.5,20111,1109113,Matemática Discreta,110192,R,dsc,2
4.7,6.4,6.6,8,6.7,20111,1109113,Matemática Discreta,110177,A,dsc,1
8.3,6.4,7.6,-1,7.4,20111,1109113,Matemática Discreta,1111326,A,dsc,1
3.4,5.4,5.1,3.5,4.2,20111,1109113,Matemática Discreta,1092687,R,dsc,2
0.1,0.1,0.1,-1,0.1,20111,1109113,Matemática Discreta,1092611,R,dsc,2
3.3,5.9,3.4,5.5,4.7,20111,1109113,Matemática Discreta,1092254,R,dsc,2
7.3,5.5,7.5,8,7.3,20111,1109113,Matemática Discreta,1092741,A,dsc,1
1.9,3.3,4.1,-1,3.1,20111,1109113,Matemática Discreta,1092752,R,dsc,2
4.1,4.6,3.3,3.5,3.8,20111,1109113,Matemática Discreta,1092706,R,dsc,2
2.3,4,4.6,-1,3.6,20111,1109113,Matemática Discreta,1101496,R,dsc,2
4.3,5.5,7.9,4.8,5.5,20111,1109113,Matemática Discreta,1102677,A,dsc,1
2.2,3.6,6.1,4.3,4.1,20111,1109113,Matemática Discreta,1092344,R,dsc,2
5.7,5.2,3.3,5.6,5.1,20111,1109113,Matemática Discreta,1102115,A,dsc,1
5.8,5.7,3.1,5.1,5,20111,1109113,Matemática Discreta,1102219,A,dsc,1
5.1,5.1,4.4,8.5,6.3,20111,1109113,Matemática Discreta,1101548,A,dsc,1
5.7,6.6,6.1,5.5,5.9,20111,1109113,Matemática Discreta,1102178,A,dsc,1
4.8,4.9,3.7,5,4.7,20111,1109113,Matemática Discreta,1101482,R,dsc,2
1.5,6,2.5,-1,3.3,20111,1109113,Matemática Discreta,1092217,R,dsc,2
5.4,7.3,6.3,3.3,5.1,20121,1109113,Matemática Discreta,1102680,A,dsc,1
4.8,6.9,7.6,4,5.4,20121,1109113,Matemática Discreta,112194,A,dsc,1
3.3,4.9,8.3,2.5,4.3,20121,1109113,Matemática Discreta,1102259,R,dsc,2
1.5,5.6,6.7,3.5,4.2,20121,1109113,Matemática Discreta,1102159,R,dsc,2
3.7,5.2,8.1,7,6.2,20121,1109113,Matemática Discreta,110214,A,dsc,1
4.4,5,6.5,1.5,3.8,20121,1109113,Matemática Discreta,1111505,R,dsc,2
5.5,9.9,9.5,-1,8.3,20121,1109113,Matemática Discreta,1112172,A,dsc,1
6,4.7,8.8,5.5,6.1,20121,1109113,Matemática Discreta,1111410,A,dsc,1
7.2,6.7,9.4,-1,7.8,20121,1109113,Matemática Discreta,1111596,A,dsc,1
2.3,6.4,7.8,4.5,5.1,20121,1109113,Matemática Discreta,1111645,A,dsc,1
1.6,2.6,0,-1,1.4,20121,1109113,Matemática Discreta,1102378,R,dsc,2
4.5,6.8,8.3,6,6.3,20121,1109113,Matemática Discreta,1112403,A,dsc,1
3.9,5.7,8.8,5,5.7,20121,1109113,Matemática Discreta,1112163,A,dsc,1
4.4,5.1,9.1,4.8,5.6,20121,1109113,Matemática Discreta,1112755,A,dsc,1
4.9,8.7,4.9,7.8,6.8,20121,1109113,Matemática Discreta,1111526,A,dsc,1
3.9,7.9,9.6,-1,7.1,20121,1109113,Matemática Discreta,1112750,A,dsc,1
2.5,5.5,6.2,4,4.4,20121,1109113,Matemática Discreta,1121404,R,dsc,2
6.4,8.5,7.8,-1,7.6,20121,1109113,Matemática Discreta,1112299,A,dsc,1
