"disciplina" "matricula" "competencia"
"Engenharia de Software I" "110110091" "40"
"Engenharia de Software I" "110110094" "10"
"Engenharia de Software I" "110110096" "70"
"Engenharia de Software I" "110110108" "100"
"Engenharia de Software I" "110110110" "20"
"Engenharia de Software I" "110110114" "60"
"Engenharia de Software I" "110110116" "50"
"Engenharia de Software I" "110110117" "30"
"Engenharia de Software I" "110110121" "10"
"Engenharia de Software I" "110110127" "30"
"Engenharia de Software I" "110110132" "30"
"Engenharia de Software I" "110110848" "100"
"Engenharia de Software I" "110110853" "70"
"Engenharia de Software I" "110110973" "60"
"Engenharia de Software I" "110210079" "40"
"Engenharia de Software I" "110210083" "0"
"Engenharia de Software I" "110210088" "10"
"Engenharia de Software I" "111110076" "20"
"Engenharia de Software I" "111110083" "20"
"Engenharia de Software I" "111110092" "0"
"Engenharia de Software I" "111110128" "40"
"Engenharia de Software I" "111110139" "90"
"Engenharia de Software I" "111210429" "40"
"Engenharia de Software I" "107110032" "50"
"Engenharia de Software I" "107210224" "70"
"Engenharia de Software I" "108210004" "10"
"Engenharia de Software I" "108210030" "90"
"Engenharia de Software I" "108210039" "50"
"Engenharia de Software I" "108210312" "60"
"Engenharia de Software I" "108210334" "40"
"Engenharia de Software I" "108210351" "40"
"Engenharia de Software I" "108210354" "60"
"Engenharia de Software I" "109110029" "80"
"Engenharia de Software I" "109110054" "60"
"Engenharia de Software I" "109110063" "20"
"Engenharia de Software I" "109110065" "50"
"Engenharia de Software I" "109110066" "40"
"Engenharia de Software I" "109110068" "40"
"Engenharia de Software I" "109110070" "70"
"Engenharia de Software I" "109110073" "80"
"Engenharia de Software I" "109110074" "40"
"Engenharia de Software I" "109110084" "80"
"Engenharia de Software I" "109110085" "50"
"Engenharia de Software I" "109110092" "50"
"Engenharia de Software I" "109110108" "20"
"Engenharia de Software I" "109110115" "80"
"Engenharia de Software I" "109110120" "20"
"Engenharia de Software I" "109110805" "50"
"Engenharia de Software I" "109110808" "40"
"Engenharia de Software I" "109150001" "80"
"Engenharia de Software I" "109150027" "30"
"Engenharia de Software I" "109150038" "80"
"Engenharia de Software I" "109210029" "70"
"Engenharia de Software I" "109210057" "60"
"Engenharia de Software I" "109210300" "10"
"Engenharia de Software I" "110110045" "50"
"Engenharia de Software I" "110110053" "30"
"Engenharia de Software I" "110110069" "60"
"Engenharia de Software I" "110110087" "80"
"Engenharia de Software I" "110110124" "10"
"Engenharia de Software I" "110210526" "10"
"Engenharia de Software I" "111110078" "80"
"Engenharia de Software I" "111110079" "60"
"Engenharia de Software I" "111110088" "90"
"Engenharia de Software I" "111110923" "70"
"Engenharia de Software I" "111210066" "50"
"Engenharia de Software I" "111210113" "30"
"Engenharia de Software I" "111210450" "100"
"Engenharia de Software I" "112110031" "60"
"Engenharia de Software I" "112110037" "30"
"Engenharia de Software I" "112110038" "30"
"Engenharia de Software I" "112110080" "90"
"Engenharia de Software I" "112110087" "70"
"Engenharia de Software I" "112110951" "80"
"Engenharia de Software I" "112210452" "90"
"Engenharia de Software I" "108210206" "60"
"Engenharia de Software I" "108210211" "80"
"Engenharia de Software I" "110210047" "50"
"Engenharia de Software I" "111110073" "80"
"Engenharia de Software I" "111110086" "40"
"Engenharia de Software I" "112210115" "90"
"Engenharia de Software I" "108210205" "60"
"Engenharia de Software I" "111110893" "80"
"Engenharia de Software I" "108110498" "100"
"Engenharia de Software I" "109110061" "90"
"Engenharia de Software I" "109210013" "90"
"EQUACOES DIFERENCIAIS" "110210560" "0"
"Estagio Integrado" "108110501" "80"
"Estagio Integrado" "109210034" "20"
"Estagio Integrado" "109210036" "80"
"Estagio Integrado" "109210286" "0"
"Estagio Integrado" "108210004" "60"
"Estagio Integrado" "108210202" "0"
"Estagio Integrado" "108210334" "100"
"Estagio Integrado" "109110084" "50"
"Estagio Integrado" "109110100" "50"
"Estagio Integrado" "109150038" "90"
"Estagio Integrado" "107110001" "70"
"Estagio Integrado" "107110012" "40"
"Estagio Integrado" "107110021" "30"
"Estagio Integrado" "107110028" "10"
"Estagio Integrado" "107110434" "30"
"Estagio Integrado" "107210011" "10"
"Estagio Integrado" "107210015" "70"
"Estagio Integrado" "108110010" "70"
"Estagio Integrado" "108110018" "30"
"Estagio Integrado" "108110031" "60"
"Estagio Integrado" "108110032" "60"
"Estagio Integrado" "108110035" "20"
"Estagio Integrado" "108110500" "20"
"Estagio Integrado" "108110604" "20"
"Estagio Integrado" "108210200" "80"
"Estagio Integrado" "108210206" "90"
"Estagio Integrado" "109210015" "10"
"Estagio Integrado" "110110093" "40"
"Estagio Integrado" "111110122" "80"
"Estagio Integrado" "111210419" "90"
"Estagio Integrado" "107110025" "50"
"Estagio Integrado" "107110016" "40"
"Estruturas de Dados e Algoritmos" "107210037" "100"
"Estruturas de Dados e Algoritmos" "109110056" "80"
"Estruturas de Dados e Algoritmos" "109110806" "80"
"Estruturas de Dados e Algoritmos" "109150028" "80"
"Estruturas de Dados e Algoritmos" "109210293" "70"
"Estruturas de Dados e Algoritmos" "110110050" "70"
"Estruturas de Dados e Algoritmos" "110210102" "20"
"Estruturas de Dados e Algoritmos" "110210128" "30"
"Estruturas de Dados e Algoritmos" "110210386" "90"
"Estruturas de Dados e Algoritmos" "110210394" "100"
"Estruturas de Dados e Algoritmos" "111110133" "10"
"Estruturas de Dados e Algoritmos" "111150289" "90"
"Estruturas de Dados e Algoritmos" "111210079" "20"
"Estruturas de Dados e Algoritmos" "111210397" "60"
"Estruturas de Dados e Algoritmos" "111210401" "30"
"Estruturas de Dados e Algoritmos" "112110105" "90"
"Estruturas de Dados e Algoritmos" "112110953" "70"
"Estruturas de Dados e Algoritmos" "108210348" "60"
"Estruturas de Dados e Algoritmos" "109110801" "80"
"Estruturas de Dados e Algoritmos" "109210032" "90"
"Estruturas de Dados e Algoritmos" "109210059" "70"
"Estruturas de Dados e Algoritmos" "109210422" "70"
"Estruturas de Dados e Algoritmos" "109210493" "90"
"Estruturas de Dados e Algoritmos" "110110043" "50"
"Estruturas de Dados e Algoritmos" "110110044" "70"
"Estruturas de Dados e Algoritmos" "110110047" "0"
"Estruturas de Dados e Algoritmos" "110110049" "50"
"Estruturas de Dados e Algoritmos" "110110052" "40"
"Estruturas de Dados e Algoritmos" "110110058" "10"
"Estruturas de Dados e Algoritmos" "110110061" "40"
"Estruturas de Dados e Algoritmos" "110110065" "30"
"Estruturas de Dados e Algoritmos" "110110066" "60"
"Estruturas de Dados e Algoritmos" "110110070" "40"
"Estruturas de Dados e Algoritmos" "110110072" "60"
"Estruturas de Dados e Algoritmos" "110110073" "40"
"Estruturas de Dados e Algoritmos" "110110074" "20"
"Estruturas de Dados e Algoritmos" "110110076" "40"
"Estruturas de Dados e Algoritmos" "110110077" "100"
"Estruturas de Dados e Algoritmos" "110110078" "60"
"Estruturas de Dados e Algoritmos" "110110080" "60"
"Estruturas de Dados e Algoritmos" "110110081" "10"
"Estruturas de Dados e Algoritmos" "110110085" "40"
"Estruturas de Dados e Algoritmos" "110110090" "100"
"Estruturas de Dados e Algoritmos" "110110091" "40"
"Estruturas de Dados e Algoritmos" "110110094" "10"
"Estruturas de Dados e Algoritmos" "110110095" "10"
"Estruturas de Dados e Algoritmos" "110110096" "20"
"Estruturas de Dados e Algoritmos" "110110104" "90"
"Estruturas de Dados e Algoritmos" "110110108" "40"
"Estruturas de Dados e Algoritmos" "110110110" "0"
"Estruturas de Dados e Algoritmos" "110110112" "90"
"Estruturas de Dados e Algoritmos" "110110114" "10"
"Estruturas de Dados e Algoritmos" "110110116" "0"
"Estruturas de Dados e Algoritmos" "110110117" "10"
"Estruturas de Dados e Algoritmos" "110110121" "30"
"Estruturas de Dados e Algoritmos" "110110125" "10"
"Estruturas de Dados e Algoritmos" "110110127" "20"
"Estruturas de Dados e Algoritmos" "110110129" "70"
"Estruturas de Dados e Algoritmos" "110110130" "90"
"Estruturas de Dados e Algoritmos" "110110132" "0"
"Estruturas de Dados e Algoritmos" "110110848" "40"
"Estruturas de Dados e Algoritmos" "110110851" "70"
"Estruturas de Dados e Algoritmos" "110110853" "10"
"Estruturas de Dados e Algoritmos" "110110973" "20"
"Estruturas de Dados e Algoritmos" "110110974" "90"
"Estruturas de Dados e Algoritmos" "110110979" "100"
"Estruturas de Dados e Algoritmos" "110150167" "40"
"Estruturas de Dados e Algoritmos" "110150169" "60"
"Estruturas de Dados e Algoritmos" "110150173" "70"
"Estruturas de Dados e Algoritmos" "110210041" "70"
"Estruturas de Dados e Algoritmos" "110210044" "70"
"Estruturas de Dados e Algoritmos" "110210053" "40"
"Estruturas de Dados e Algoritmos" "110210058" "90"
"Estruturas de Dados e Algoritmos" "110210059" "90"
"Estruturas de Dados e Algoritmos" "110210060" "20"
"Estruturas de Dados e Algoritmos" "110210061" "50"
"Estruturas de Dados e Algoritmos" "110210066" "90"
"Estruturas de Dados e Algoritmos" "110210068" "20"
"Estruturas de Dados e Algoritmos" "110210072" "60"
"Estruturas de Dados e Algoritmos" "110210075" "50"
"Estruturas de Dados e Algoritmos" "110210078" "70"
"Estruturas de Dados e Algoritmos" "110210079" "40"
"Estruturas de Dados e Algoritmos" "110210080" "50"
"Estruturas de Dados e Algoritmos" "110210082" "80"
"Estruturas de Dados e Algoritmos" "110210083" "10"
"Estruturas de Dados e Algoritmos" "110210088" "20"
"Estruturas de Dados e Algoritmos" "110210092" "80"
"Estruturas de Dados e Algoritmos" "110210093" "70"
"Estruturas de Dados e Algoritmos" "110210094" "90"
"Estruturas de Dados e Algoritmos" "110210130" "100"
"Estruturas de Dados e Algoritmos" "110210390" "70"
"Estruturas de Dados e Algoritmos" "110210391" "70"
"Estruturas de Dados e Algoritmos" "110210397" "20"
"Estruturas de Dados e Algoritmos" "111110060" "30"
"Estruturas de Dados e Algoritmos" "111110064" "50"
"Estruturas de Dados e Algoritmos" "111110069" "90"
"Estruturas de Dados e Algoritmos" "111110071" "0"
"Estruturas de Dados e Algoritmos" "111110076" "0"
"Estruturas de Dados e Algoritmos" "111110080" "30"
"Estruturas de Dados e Algoritmos" "111110083" "10"
"Estruturas de Dados e Algoritmos" "111110090" "0"
"Estruturas de Dados e Algoritmos" "111110092" "0"
"Estruturas de Dados e Algoritmos" "111110103" "10"
"Estruturas de Dados e Algoritmos" "111110114" "10"
"Estruturas de Dados e Algoritmos" "111110118" "60"
"Estruturas de Dados e Algoritmos" "111110121" "30"
"Estruturas de Dados e Algoritmos" "111110126" "20"
"Estruturas de Dados e Algoritmos" "111110127" "60"
"Estruturas de Dados e Algoritmos" "111110128" "10"
"Estruturas de Dados e Algoritmos" "111110135" "20"
"Estruturas de Dados e Algoritmos" "111110139" "50"
"Estruturas de Dados e Algoritmos" "111110898" "20"
"Estruturas de Dados e Algoritmos" "111110905" "60"
"Estruturas de Dados e Algoritmos" "111110911" "30"
"Estruturas de Dados e Algoritmos" "111110912" "30"
"Estruturas de Dados e Algoritmos" "111110922" "60"
"Estruturas de Dados e Algoritmos" "111110928" "100"
"Estruturas de Dados e Algoritmos" "111110929" "40"
"Estruturas de Dados e Algoritmos" "111110931" "20"
"Estruturas de Dados e Algoritmos" "111110939" "30"
"Estruturas de Dados e Algoritmos" "111150283" "20"
"Estruturas de Dados e Algoritmos" "111150292" "90"
"Estruturas de Dados e Algoritmos" "111150493" "80"
"Estruturas de Dados e Algoritmos" "111150551" "30"
"Estruturas de Dados e Algoritmos" "111210417" "30"
"Estruturas de Dados e Algoritmos" "111210655" "50"
"Estruturas de Dados e Algoritmos" "111210659" "50"
"Estruturas de Dados e Algoritmos" "111210953" "60"
"Estruturas de Dados e Algoritmos" "112110920" "30"
"Estruturas de Dados e Algoritmos" "112210433" "50"
"Estruturas de Dados e Algoritmos" "110110098" "80"
"Estruturas de Dados e Algoritmos" "110110107" "80"
"Estruturas de Dados e Algoritmos" "110210081" "100"
"Estruturas de Dados e Algoritmos" "110210108" "80"
"Estruturas de Dados e Algoritmos" "110210115" "70"
"Estruturas de Dados e Algoritmos" "110210385" "80"
"Estruturas de Dados e Algoritmos" "111110063" "20"
"Estruturas de Dados e Algoritmos" "111110100" "20"
"Estruturas de Dados e Algoritmos" "111110130" "0"
"Estruturas de Dados e Algoritmos" "111110895" "30"
"Estruturas de Dados e Algoritmos" "111110919" "50"
"Estruturas de Dados e Algoritmos" "111110921" "0"
"Estruturas de Dados e Algoritmos" "111110925" "10"
"Estruturas de Dados e Algoritmos" "111110926" "50"
"Estruturas de Dados e Algoritmos" "111110941" "30"
"Estruturas de Dados e Algoritmos" "111150494" "80"
"Estruturas de Dados e Algoritmos" "111210050" "50"
"Estruturas de Dados e Algoritmos" "111210056" "10"
"Estruturas de Dados e Algoritmos" "111210391" "80"
"Estruturas de Dados e Algoritmos" "111210400" "30"
"Estruturas de Dados e Algoritmos" "111210411" "50"
"Estruturas de Dados e Algoritmos" "111210413" "80"
"Estruturas de Dados e Algoritmos" "111210414" "40"
"Estruturas de Dados e Algoritmos" "111210421" "40"
"Estruturas de Dados e Algoritmos" "111210422" "10"
"Estruturas de Dados e Algoritmos" "111210442" "40"
"Estruturas de Dados e Algoritmos" "111210445" "40"
"Estruturas de Dados e Algoritmos" "111210448" "50"
"Estruturas de Dados e Algoritmos" "111210451" "50"
"Estruturas de Dados e Algoritmos" "111210452" "10"
"Estruturas de Dados e Algoritmos" "111210653" "20"
"Estruturas de Dados e Algoritmos" "111210796" "30"
"Estruturas de Dados e Algoritmos" "111210870" "80"
"Estruturas de Dados e Algoritmos" "111210872" "10"
"Estruturas de Dados e Algoritmos" "111210951" "30"
"Estruturas de Dados e Algoritmos" "111250014" "20"
"Estruturas de Dados e Algoritmos" "112110961" "90"
"Estruturas de Dados e Algoritmos" "112150732" "60"
"Estruturas de Dados e Algoritmos" "112210665" "90"
"Estruturas de Dados e Algoritmos" "107210223" "80"
"Estruturas de Dados e Algoritmos" "109210057" "80"
"Estruturas de Dados e Algoritmos" "110110045" "70"
"Estruturas de Dados e Algoritmos" "110110053" "60"
"Estruturas de Dados e Algoritmos" "110110087" "50"
"Estruturas de Dados e Algoritmos" "110210110" "60"
"Estruturas de Dados e Algoritmos" "110210114" "40"
"Estruturas de Dados e Algoritmos" "110210526" "0"
"Estruturas de Dados e Algoritmos" "111210066" "20"
"Estruturas de Dados e Algoritmos" "109210009" "60"
"Estruturas de Dados e Algoritmos" "109210049" "80"
"Estruturas de Dados e Algoritmos" "110210047" "10"
"Estruturas de Dados e Algoritmos" "110210091" "70"
"Estruturas de Dados e Algoritmos" "111110073" "20"
"Estruturas de Dados e Algoritmos" "111210061" "60"
"Estruturas de Dados e Algoritmos" "111210073" "30"
"Estruturas de Dados e Algoritmos" "110210494" "80"
"Estruturas de Dados e Algoritmos" "109210053" "90"
"Estruturas de Dados e Algoritmos" "109210295" "90"
"Estruturas de Dados e Algoritmos" "110210073" "50"
"Estruturas de Dados e Algoritmos" "110210095" "60"
"Estruturas de Dados e Algoritmos" "110210097" "20"
"Estruturas de Dados e Algoritmos" "110210388" "50"
"Estruturas de Dados e Algoritmos" "109210050" "80"
"Estruturas de Dados e Algoritmos" "109210299" "40"
"Estruturas de Dados e Algoritmos" "110210052" "40"
"Estruturas de Dados e Algoritmos" "110210105" "60"
"Estruturas de Dados e Algoritmos" "110210129" "60"
"Estruturas de Dados e Algoritmos" "110210395" "80"
"Estruturas de Dados e Algoritmos" "112210469" "30"
"Estruturas de Dados e Algoritmos" "112210780" "50"
"Estruturas de Dados e Algoritmos" "109210290" "100"
"Estruturas de Dados e Algoritmos" "112210118" "50"
"Estruturas de Dados e Algoritmos" "109210043" "70"
"Estruturas de Dados e Algoritmos" "109210055" "90"
"Estruturas de Dados e Algoritmos" "109210063" "70"
"Estruturas de Dados e Algoritmos" "110110057" "80"
"Estruturas de Dados e Algoritmos" "110110088" "10"
"Estruturas de Dados e Algoritmos" "110110857" "50"
"Estruturas de Dados e Algoritmos" "111110094" "90"
"Estruturas de Dados e Algoritmos" "111110099" "70"
"Estruturas de Dados e Algoritmos" "111110112" "40"
"Estruturas de Dados e Algoritmos" "111210399" "30"
"Estruturas de Dados e Algoritmos" "112210442" "100"
"EXPRESSAO GRAFICA" "110210382" "0"
"Fundamentos de Fisica Classica" "109110057" "60"
"Fundamentos de Fisica Classica" "109110080" "60"
"Fundamentos de Fisica Classica" "109150028" "80"
"Fundamentos de Fisica Classica" "110210102" "10"
"Fundamentos de Fisica Classica" "110210128" "20"
"Fundamentos de Fisica Classica" "110210386" "40"
"Fundamentos de Fisica Classica" "110210394" "60"
