nota1,nota2,nota3,final,media,disciplina,matricula
6.85,3.60,0.00,-1.00,7.00,Introdução à Computação,112287
9.00,9.00,9.00,-1.00,9.00,Informática e Sociedade,112287
8.00,9.00,7.00,-1.00,8.00,Leitura e Produção de Textos,112287
2.80,2.80,1.10,-1.00,2.50,Programação II,112287
5.30,4.70,4.90,6.10,5.60,Programação I,112287
6.50,6.00,5.50,4.50,5.40,Cálculo Diferencial e Integral I,112287
5.00,4.00,0.00,-1.00,3.00,Cálculo Diferencial e Integral I,112287
5.30,4.70,4.90,6.10,5.60,Lab. de Programação I,112287
4.00,9.00,5.70,4.50,5.70,Teoria dos Grafos,112287
3.00,1.00,1.50,-1.00,1.80,Álgebra Vetorial e Geometria Analítica,112742
5.00,2.50,0.50,-1.00,2.70,Álgebra Vetorial e Geometria Analítica,112742
6.80,7.50,8.00,-1.00,7.40,Introdução à Computação,112742
2.50,4.40,3.50,-1.00,3.50,Matemática Discreta,112742
7.50,9.00,8.00,-1.00,8.20,Leitura e Produção de Textos,112742
0.20,0.00,0.00,-1.00,0.10,Teoria da Computação,112742
4.50,4.00,4.00,4.00,4.10,Economia,112742
2.20,2.20,0.80,-1.00,1.90,Programação II,112742
4.20,4.20,5.70,2.90,3.90,Programação II,112742
3.20,4.30,6.90,3.80,4.40,Gerência da Informação,112742
8.00,9.00,6.00,-1.00,7.70,Administração,112742
4.80,3.80,7.60,7.40,6.70,Programação I,112742
2.00,0.00,0.00,-1.00,0.70,Cálculo Diferencial e Integral I,112742
0.00,1.50,0.00,-1.00,0.50,Cálculo Diferencial e Integral I,112742
4.80,3.80,7.60,7.40,6.80,Lab. de Programação I,112742
6.50,6.00,5.00,3.00,5.00,Teoria dos Grafos,112742
1.10,5.00,0.00,-1.00,1.10,Lab. de Programação II,112742
5.70,0.00,6.50,3.00,3.80,Lab. de Programação II,112742
8.00,8.00,0.00,-1.00,8.00,Sociologia Industrial I,112742
7.80,4.30,0.00,-1.00,2.40,Álgebra Vetorial e Geometria Analítica,112471
7.50,7.00,7.50,-1.00,7.30,Leitura e Produção de Textos,112471
6.00,4.50,5.50,-1.00,3.20,Cálculo Diferencial e Integral I,112471
7.00,6.30,8.50,-1.00,7.30,Inteligência Artificial I,112568
2.80,3.30,8.80,8.30,6.30,Interconexão de Redes de Computadores,112568
8.50,9.00,8.50,-1.00,8.60,Projeto em Computação II,112568
7.50,8.50,8.00,-1.00,8.00,Projeto em Computação I,112568
2.80,3.30,8.80,8.30,6.30,Lab. de Interconexão de Redes de Computadores,112568
7.00,4.60,1.00,1.00,2.90,Álgebra Vetorial e Geometria Analítica,112379
6.50,7.00,4.00,5.90,5.80,Álgebra Vetorial e Geometria Analítica,112379
2.50,5.50,4.00,1.50,3.00,Álgebra Vetorial e Geometria Analítica,112379
7.45,3.85,0.00,-1.00,7.50,Introdução à Computação,112379
9.00,9.00,9.00,-1.00,9.00,Informática e Sociedade,112379
2.60,3.40,6.00,1.00,2.80,Matemática Discreta,112379
7.50,9.00,8.00,-1.00,8.20,Leitura e Produção de Textos,112379
5.60,5.60,4.00,4.60,5.00,Programação II,112379
3.70,5.30,8.80,1.00,3.90,Gerência da Informação,112379
5.40,0.30,6.60,9.60,7.50,Programação I,112379
4.50,6.00,4.30,5.10,5.00,Cálculo Diferencial e Integral I,112379
1.50,0.00,0.00,-1.00,0.50,Cálculo Diferencial e Integral I,112379
5.40,0.30,6.60,9.60,7.50,Lab. de Programação I,112379
5.00,9.50,7.30,-1.00,7.30,Teoria dos Grafos,112379
2.90,5.00,5.90,2.70,3.70,Lab. de Programação II,112379
7.05,7.95,7.00,-1.00,7.10,Lab. de Programação II,112379
0.50,0.50,0.00,-1.00,0.30,Álgebra Vetorial e Geometria Analítica,112498
1.00,3.00,1.50,-1.00,1.40,Programação I,112498
3.00,1.50,0.00,-1.00,1.40,Lab. de Programação I,112498
7.50,9.00,9.00,-1.00,8.50,Leitura e Produção de Textos,112108
7.00,9.30,9.50,-1.00,8.60,Álgebra Vetorial e Geometria Analítica,121189
7.55,7.90,9.25,-1.00,8.10,Introdução à Computação,121189
6.00,4.30,7.90,6.50,6.30,Matemática Discreta,121189
2.50,4.80,1.90,-1.00,3.10,Cálculo Diferencial e Integral II,121189
8.70,3.10,6.20,6.50,6.20,Cálculo Diferencial e Integral I,121189
7.00,8.50,9.00,-1.00,8.20,Leitura e Produção de Textos,121189
7.30,7.75,8.60,-1.00,7.90,Programação II,121189
6.10,2.00,7.80,9.30,7.40,Programação I,121189
3.50,8.90,6.00,6.50,6.30,Fundamentos de Física Clássica,121189
6.10,2.00,7.80,9.30,7.50,Lab. de Programação I,121189
9.30,10.00,9.70,-1.00,9.70,Teoria dos Grafos,121189
8.45,8.20,8.20,-1.00,8.30,Lab. de Programação II,121189
9.30,7.50,9.60,-1.00,8.80,Álgebra Vetorial e Geometria Analítica,121284
8.20,8.10,8.65,-1.00,8.30,Introdução à Computação,121284
5.60,8.10,9.20,-1.00,7.60,Matemática Discreta,121284
4.50,5.00,8.50,6.50,6.20,Cálculo Diferencial e Integral II,121284
6.50,5.80,8.70,-1.00,7.00,Cálculo Diferencial e Integral I,121284
9.50,9.00,8.50,-1.00,9.00,Leitura e Produção de Textos,121284
8.65,7.80,7.70,-1.00,8.20,Programação II,121284
8.87,8.80,9.70,-1.00,9.00,Programação I,121284
9.50,10.00,7.30,-1.00,8.90,Fundamentos de Física Clássica,121284
8.87,8.80,9.70,-1.00,9.10,Lab. de Programação I,121284
5.00,9.00,7.00,-1.00,7.00,Teoria dos Grafos,121284
9.05,7.50,7.40,-1.00,8.20,Lab. de Programação II,121284
8.00,5.80,5.50,4.50,5.60,Álgebra Vetorial e Geometria Analítica,121401
8.75,8.30,0.00,-1.00,8.70,Introdução à Computação,121401
4.50,6.20,9.40,8.70,7.50,Matemática Discreta,121401
0.90,7.50,6.50,7.50,6.00,Cálculo Diferencial e Integral II,121401
7.80,7.00,8.20,-1.00,7.70,Cálculo Diferencial e Integral I,121401
9.50,10.00,9.00,-1.00,9.50,Leitura e Produção de Textos,121401
7.65,7.25,8.05,-1.00,7.80,Programação II,121401
4.20,4.80,6.70,8.90,6.40,Programação I,121401
9.00,6.00,6.00,-1.00,7.00,Fundamentos de Física Clássica,121401
4.20,4.80,6.70,8.90,6.50,Lab. de Programação I,121401
5.80,6.50,5.50,4.50,5.50,Teoria dos Grafos,121401
8.50,8.10,8.30,-1.00,8.40,Lab. de Programação II,121401
9.50,5.80,7.00,-1.00,7.40,Álgebra Vetorial e Geometria Analítica,121420
7.55,7.90,0.00,-1.00,7.80,Introdução à Computação,121420
6.20,6.40,9.40,-1.00,7.30,Matemática Discreta,121420
1.00,3.50,3.00,-1.00,2.50,Cálculo Diferencial e Integral II,121420
8.30,4.80,8.50,-1.00,7.20,Cálculo Diferencial e Integral I,121420
8.50,8.50,7.50,-1.00,8.20,Leitura e Produção de Textos,121420
7.15,5.80,7.00,-1.00,7.00,Programação II,121420
8.97,3.33,0.00,-1.00,8.80,Programação I,121420
8.00,5.00,9.00,-1.00,7.30,Fundamentos de Física Clássica,121420
8.97,3.33,0.00,-1.00,8.90,Lab. de Programação I,121420
7.00,8.20,7.60,-1.00,7.60,Teoria dos Grafos,121420
8.25,8.05,7.45,-1.00,7.90,Lab. de Programação II,121420
3.50,1.00,0.00,-1.00,1.50,Álgebra Vetorial e Geometria Analítica,121354
7.50,5.70,4.00,-1.00,4.00,Teoria dos Grafos,121354
1.40,0.00,0.00,-1.00,0.50,Matemática Discreta,121354
6.50,0.00,0.00,-1.00,2.20,Leitura e Produção de Textos,121354
6.00,3.90,4.90,8.70,7.10,Programação I,121354
5.00,0.00,0.50,-1.00,1.80,Cálculo Diferencial e Integral I,121354
6.00,3.90,4.90,8.70,7.10,Lab. de Programação I,121354
8.05,7.80,7.75,-1.00,7.90,Introdução à Computação,121354
8.00,10.00,7.80,-1.00,8.60,Álgebra Vetorial e Geometria Analítica,121774
9.80,8.00,0.00,-1.00,9.30,Introdução à Computação,121774
9.10,9.70,9.60,-1.00,9.50,Matemática Discreta,121774
6.50,8.50,8.50,-1.00,7.80,Cálculo Diferencial e Integral II,121774
8.60,7.00,8.70,-1.00,8.10,Cálculo Diferencial e Integral I,121774
10.00,10.00,9.00,-1.00,9.70,Leitura e Produção de Textos,121774
9.50,9.60,9.20,-1.00,9.40,Programação II,121774
8.33,2.37,0.00,-1.00,8.80,Programação I,121774
8.50,9.20,9.20,-1.00,9.00,Fundamentos de Física Clássica,121774
8.33,2.37,0.00,-1.00,8.70,Lab. de Programação I,121774
9.00,10.00,9.50,-1.00,9.50,Teoria dos Grafos,121774
9.30,9.90,9.70,-1.00,9.50,Lab. de Programação II,121774
4.30,9.00,7.60,-1.00,7.00,Álgebra Vetorial e Geometria Analítica,121105
7.25,7.90,9.50,-1.00,8.20,Introdução à Computação,121105
4.20,3.70,5.10,6.30,5.10,Matemática Discreta,121105
7.50,9.00,8.50,-1.00,8.30,Leitura e Produção de Textos,121105
4.00,4.00,5.00,6.00,5.00,Economia,121105
6.80,6.90,7.75,-1.00,7.30,Programação II,121105
3.40,6.60,9.10,6.50,6.50,Programação I,121105
4.20,0.00,0.00,-1.00,1.40,Cálculo Diferencial e Integral I,121105
2.30,0.80,1.00,-1.00,1.40,Cálculo Diferencial e Integral I,121105
3.40,6.60,9.10,6.50,6.40,Lab. de Programação I,121105
6.20,6.20,5.00,3.30,5.00,Teoria dos Grafos,121105
8.05,7.05,6.70,-1.00,7.40,Lab. de Programação II,121105
7.00,10.00,4.80,-1.00,7.30,Álgebra Vetorial e Geometria Analítica,121515
8.95,9.90,0.00,-1.00,9.30,Introdução à Computação,121515
7.70,6.70,9.40,-1.00,7.90,Matemática Discreta,121515
1.40,5.00,7.50,5.50,5.00,Cálculo Diferencial e Integral II,121515
8.50,7.30,2.80,5.50,5.90,Cálculo Diferencial e Integral I,121515
8.50,9.50,9.00,-1.00,9.00,Leitura e Produção de Textos,121515
8.20,7.80,7.90,-1.00,8.10,Programação II,121515
8.50,3.33,0.00,-1.00,8.20,Programação I,121515
10.00,8.80,4.70,-1.00,7.80,Fundamentos de Física Clássica,121515
7.87,8.73,3.33,-1.00,8.30,Lab. de Programação I,121515
6.70,8.00,7.40,-1.00,7.40,Teoria dos Grafos,121515
7.70,6.10,7.40,-1.00,7.40,Lab. de Programação II,121515
2.00,4.50,0.00,-1.00,2.20,Álgebra Vetorial e Geometria Analítica,092628
4.40,3.70,2.50,-1.00,3.50,Gerência da Informação,092628
7.00,0.00,0.00,-1.00,2.30,Direito e Cidadania,092628
0.00,2.80,0.00,-1.00,0.90,Matemática Discreta,092628
2.50,0.50,0.50,-1.00,1.20,Álgebra Vetorial e Geometria Analítica,122454
4.50,5.50,7.00,6.00,5.80,Leitura e Produção de Textos,122454
1.20,5.20,3.00,-1.00,3.20,Lab. de Programação I,122454
5.30,1.90,5.40,3.20,3.70,Introdução à Computação,122454
6.70,7.20,7.00,-1.00,7.00,Paradigmas de Linguagem de Programação,092653
5.30,7.10,8.60,-1.00,7.00,Lab. de Interconexão de Redes de Computadores,092653
8.10,7.60,7.40,-1.00,7.70,Lab. de Engenharia de Software,092653
9.00,9.00,9.00,-1.00,9.00,Seminários (Educação Ambiental),092653
6.90,3.50,8.80,6.80,6.60,Banco de Dados I,092653
4.00,6.80,3.30,4.80,5.00,Sistemas de Informação II,092653
7.60,9.00,8.30,-1.00,8.30,TECC(Empreendedorismo em Software)   ,092653
7.00,6.97,7.30,-1.00,7.00,Sistemas de Informação I,092653
4.00,5.50,8.00,7.80,6.60,Métodos e Software Numéricos,092653
6.10,6.10,6.10,5.30,5.80,Lógica Matemática,092653
8.00,6.80,9.30,-1.00,8.00,TECC(METODOS E P T G M DADOS HISTORICOS),092653
6.20,6.20,7.10,6.60,6.60,TECC(METODOS E P T G M DADOS HISTORICOS),092653
8.50,6.00,8.00,-1.00,7.40,Organização e Arquitetura de Computadores,092653
9.33,6.93,6.77,-1.00,7.80,Lab. de Organização e Arquitetura de Computadores,092653
3.80,2.50,2.10,-1.00,2.80,Probabilidade e Estatística,092653
7.80,5.50,7.70,-1.00,7.00,Probabilidade e Estatística,092653
7.50,7.50,0.00,-1.00,7.50,BASQUETEBOL - MASC,092653
7.00,4.40,8.20,-1.00,7.00,Metodologia Científica,092653
5.30,7.10,8.60,-1.00,7.00,Interconexão de Redes de Computadores,092653
6.70,6.70,8.50,-1.00,7.30,Análise e Técnicas de Algoritmos,092653
5.85,6.40,8.30,-1.00,7.00,Engenharia de Software I,092653
9.00,10.00,10.00,-1.00,9.70,Direito e Cidadania,092653
7.00,5.70,5.00,4.70,5.40,Redes de Computadores,092653
2.20,4.50,8.10,6.50,5.50,Métodos Estatísticos,092653
4.00,4.00,5.30,3.50,4.00,Álgebra Vetorial e Geometria Analítica,121612
5.60,5.90,9.50,-1.00,7.00,Álgebra Vetorial e Geometria Analítica,121612
7.55,9.00,8.40,-1.00,8.10,Introdução à Computação,121612
2.00,1.20,2.60,-1.00,1.90,Cálculo Diferencial e Integral II,121612
7.00,7.50,9.00,-1.00,7.80,Leitura e Produção de Textos,121612
7.10,7.20,7.30,-1.00,7.20,Programação II,121612
9.90,9.90,0.00,-1.00,9.90,BASQUETEBOL - MASC,121612
7.50,3.10,0.00,-1.00,7.20,Programação I,121612
4.00,6.00,2.00,2.00,3.20,Cálculo Diferencial e Integral I,121612
6.97,7.97,3.10,-1.00,7.30,Lab. de Programação I,121612
8.10,6.00,7.10,-1.00,7.10,Teoria dos Grafos,121612
7.65,6.50,6.65,-1.00,7.10,Lab. de Programação II,121612
10.00,9.10,10.00,-1.00,9.70,Inglês,081142
4.50,6.30,9.00,4.90,5.90,Banco de Dados I,081142
6.70,4.10,6.80,5.00,5.40,Organização e Arquitetura de Computadores,081142
7.50,10.00,7.10,-1.00,8.20,Lab. de Organização e Arquitetura de Computadores,081142
5.70,1.90,3.50,-1.00,3.70,Lab. de Organização e Arquitetura de Computadores,081142
2.50,0.00,0.00,-1.00,0.80,Probabilidade e Estatística,081142
5.50,2.50,4.00,4.00,4.00,Probabilidade e Estatística,081142
7.00,5.50,5.50,2.30,4.00,Probabilidade e Estatística,081142
4.00,2.00,4.30,-1.00,3.40,Probabilidade e Estatística,081142
10.00,10.00,3.00,-1.00,7.70,Fundamentos de Física Moderna,081142
5.50,3.10,3.50,5.90,5.30,Sistemas de Informação II,081142
8.10,1.40,6.30,4.40,5.40,Banco de Dados II,081142
8.00,9.00,9.80,-1.00,8.90,Relações Humanas,081142
2.60,2.60,2.60,-1.00,2.60,Análise e Técnicas de Algoritmos,081142
4.50,2.00,0.50,-1.00,2.30,Álgebra Vetorial e Geometria Analítica,121197
5.00,2.30,3.00,-1.00,3.40,Álgebra Vetorial e Geometria Analítica,121197
7.60,8.10,6.70,-1.00,7.20,Introdução à Computação,121197
3.80,4.50,6.10,1.50,3.50,Matemática Discreta,121197
7.30,6.80,7.60,-1.00,7.40,Programação II,121197
8.27,8.20,8.57,-1.00,8.10,Programação I,121197
6.50,3.50,0.50,-1.00,3.50,Cálculo Diferencial e Integral I,121197
8.27,8.20,8.57,-1.00,8.20,Lab. de Programação I,121197
6.50,8.80,7.70,-1.00,7.70,Teoria dos Grafos,121197
6.95,8.15,8.20,-1.00,7.60,Lab. de Programação II,121197
9.50,8.50,9.00,-1.00,9.00,Álgebra Vetorial e Geometria Analítica,121796
7.90,8.70,8.90,-1.00,8.40,Introdução à Computação,121796
8.40,7.00,7.10,-1.00,7.50,Matemática Discreta,121796
2.00,6.30,0.70,-1.00,3.00,Cálculo Diferencial e Integral II,121796
6.40,2.00,4.60,6.70,5.30,Cálculo Diferencial e Integral I,121796
7.00,8.50,8.00,-1.00,7.80,Leitura e Produção de Textos,121796
8.10,7.50,7.50,-1.00,7.80,Programação II,121796
6.43,7.83,9.07,-1.00,7.20,Programação I,121796
7.50,6.60,7.50,-1.00,7.20,Fundamentos de Física Clássica,121796
6.43,7.83,9.07,-1.00,7.20,Lab. de Programação I,121796
7.00,6.20,5.80,4.50,5.80,Teoria dos Grafos,121796
8.20,7.35,7.05,-1.00,7.60,Lab. de Programação II,121796
0.50,0.00,0.00,-1.00,0.20,Cálculo Diferencial e Integral I,12259
1.90,4.00,1.70,-1.00,2.80,Lab. de Programação I,12259
2.00,5.00,7.50,8.20,6.60,TECC (Economia de Tecnologia da Informação),07243
6.00,8.90,8.00,-1.00,7.60,Sistemas de Informações Geográficas,07243
5.10,4.80,0.50,-1.00,3.50,Compiladores,07243
8.80,7.50,0.00,9.00,6.80,Compiladores,07243
9.10,7.60,8.80,-1.00,8.50,Inteligência Artificial I,07243
8.50,8.50,8.50,-1.00,8.50,TECC(Empreendedorismo em Software)   ,07243
0.00,7.70,8.50,7.50,6.20,Lab. de Interconexão de Redes de Computadores,07243
7.60,7.60,7.60,-1.00,7.60,Lab. de Engenharia de Software,07243
8.00,1.80,5.80,7.50,6.10,Redes de Computadores,07243
8.50,8.80,6.00,-1.00,7.80,Projeto em Computação II,07243
8.50,8.50,9.10,-1.00,8.70,Administração,07243
7.00,7.50,6.80,-1.00,7.00,Avaliação de Desempenho de Sistemas Discretos,07243
0.00,7.70,8.50,7.50,6.20,Interconexão de Redes de Computadores,07243
9.50,9.50,9.50,-1.00,9.50,Futsal,07243
8.70,7.70,8.50,-1.00,8.30,TECC (Fundamentos e Aplicações de Realidade Virtual),07243
5.00,8.50,10.00,-1.00,7.80,Relações Humanas,07243
6.50,6.00,7.00,6.50,6.50,Métodos e Software Numéricos,07243
8.00,9.00,10.00,-1.00,9.00,Economia,112519
8.60,6.50,8.70,-1.00,7.90,Gerência da Informação,112519
8.50,8.50,8.50,-1.00,8.50,Informática e Sociedade,112519
9.50,8.00,4.40,-1.00,7.30,Sistemas Operacionais,072382
3.70,8.70,8.50,-1.00,7.00,Sistemas de Informações Geográficas,072382
9.00,10.00,10.00,-1.00,9.70,Direito e Cidadania,072382
7.00,8.00,8.35,-1.00,7.70,TECC (Economia de Tecnologia da Informação),072382
8.50,8.50,8.00,-1.00,8.30,Economia,072382
8.00,8.70,8.80,-1.00,8.50,Projeto em Computação II,072382
8.15,8.85,7.50,-1.00,7.60,Avaliação de Desempenho de Sistemas Discretos,072382
5.00,7.50,9.00,-1.00,7.20,TECC (Sistemas de Recuperação da Informação),072382
6.75,8.60,8.10,-1.00,7.30,TECC(Fundamentos de Prog. Concorrente),072382
9.00,8.75,9.00,-1.00,9.00,Projeto em Computação I,072382
7.25,7.75,7.50,-1.00,7.40,Métodos e Software Numéricos,072382
8.70,3.80,7.00,7.30,6.80,TECC (Visão Computacional),072382
9.00,8.00,8.20,-1.00,8.40,Inglês,112725
0.00,4.00,5.50,-1.00,3.20,Álgebra Vetorial e Geometria Analítica,112725
2.50,4.30,4.00,-1.00,3.60,Matemática Discreta,112725
8.00,7.00,8.50,-1.00,7.80,Leitura e Produção de Textos,112725
1.00,1.00,2.00,-1.00,3.30,Programação I,112725
9.10,7.00,7.30,-1.00,7.30,Programação I,112725
1.40,0.30,1.30,-1.00,1.50,Programação I,112725
1.00,1.00,2.00,-1.00,3.30,Lab. de Programação I,112725
9.10,7.00,7.30,-1.00,7.30,Lab. de Programação I,112725
0.30,1.30,0.50,-1.00,1.40,Lab. de Programação I,112725
7.70,3.75,0.00,-1.00,7.60,Introdução à Computação,112725
8.00,8.50,0.00,-1.00,8.30,Sociologia Industrial I,112725
9.80,8.00,8.00,-1.00,8.60,Álgebra Vetorial e Geometria Analítica,112579
8.80,4.65,0.00,-1.00,9.00,Introdução à Computação,112579
8.50,8.50,8.50,-1.00,8.50,Informática e Sociedade,112579
4.00,7.00,8.80,5.00,6.00,Matemática Discreta,112579
7.50,8.50,7.00,-1.00,7.70,Cálculo Diferencial e Integral I,112579
2.70,3.50,0.00,-1.00,2.10,Cálculo Diferencial e Integral I,112579
6.00,7.25,8.45,-1.00,7.20,Estruturas de Dados e Algoritmos,112579
8.00,9.00,8.50,-1.00,8.50,Leitura e Produção de Textos,112579
8.70,8.70,8.50,-1.00,8.70,Programação II,112579
2.30,5.60,8.40,5.30,5.40,Gerência da Informação,112579
8.65,9.15,9.20,-1.00,9.10,Programação I,112579
3.00,1.50,0.00,-1.00,1.50,Fundamentos de Física Clássica,112579
9.65,8.45,8.90,-1.00,9.10,Lab. de Programação I,112579
5.00,6.00,5.00,4.20,5.00,Teoria dos Grafos,112579
7.20,9.60,9.35,-1.00,8.60,Lab. de Programação II,112579
10.00,9.00,9.50,-1.00,9.50,Sociologia Industrial I,112579
8.30,9.10,7.60,-1.00,8.50,Lab. de Estruturas de Dados e Algoritmos,112579
9.00,9.00,9.00,-1.00,9.00,Seminários (Educação Ambiental),092752
5.00,6.20,8.10,3.00,5.00,Estruturas de Dados e Algoritmos,092752
1.00,6.00,1.00,-1.00,2.70,Cálculo Diferencial e Integral II,092752
4.50,8.50,8.00,-1.00,7.00,Cálculo Diferencial e Integral II,092752
5.00,5.70,5.00,4.50,5.00,Paradigmas de Linguagem de Programação,092752
4.00,3.90,4.00,6.50,5.00,Teoria da Computação,092752
6.00,6.00,6.00,3.50,5.00,Sistemas de Informação I,092752
3.60,5.00,9.00,4.00,5.10,Administração,092752
8.50,8.50,8.50,-1.00,8.50,Futsal,092752
4.70,8.00,0.00,4.20,5.00,Lógica Matemática,092752
9.00,9.00,0.00,-1.00,9.00,Sociologia Industrial I,092752
9.10,7.60,4.60,-1.00,7.10,Lab. de Estruturas de Dados e Algoritmos,092752
7.00,7.00,0.00,-1.00,3.50,TECC (Economia de Tecnologia da Informação),071559
0.50,0.00,0.00,-1.00,0.20,Cálculo Diferencial e Integral II,09226
4.20,4.20,4.20,-1.00,2.50,Programação II,09226
6.50,8.00,7.30,-1.00,7.30,Teoria dos Grafos,09226
5.50,0.10,5.30,-1.00,3.50,Lab. de Programação II,09226
9.50,10.00,10.00,-1.00,9.80,Direito e Cidadania,09226
0.00,4.00,2.10,-1.00,1.50,Estruturas de Dados e Algoritmos,092697
10.00,5.00,10.00,-1.00,8.30,Direito e Cidadania,092697
4.50,7.30,6.00,5.50,5.70,Fundamentos de Física Clássica,092697
7.40,7.40,7.40,-1.00,7.40,Programação II,092697
3.40,5.40,5.10,3.50,4.20,Matemática Discreta,092697
5.20,5.20,5.20,5.20,5.20,Lab. de Programação II,092697
1.80,1.00,0.00,-1.00,1.20,Lab. de Estruturas de Dados e Algoritmos,092697
10.00,9.50,9.80,-1.00,9.80,Álgebra Vetorial e Geometria Analítica,121257
7.45,6.70,9.35,-1.00,7.80,Introdução à Computação,121257
6.00,5.40,8.70,5.20,6.10,Matemática Discreta,121257
4.30,4.00,1.80,-1.00,3.40,Cálculo Diferencial e Integral II,121257
6.50,6.50,8.00,-1.00,7.00,Cálculo Diferencial e Integral I,121257
7.00,9.50,9.50,-1.00,8.70,Leitura e Produção de Textos,121257
5.00,7.50,7.00,8.30,7.30,Programação II,121257
3.60,3.10,7.60,8.70,6.70,Programação I,121257
8.50,6.00,10.00,-1.00,8.20,Fundamentos de Física Clássica,121257
3.80,3.40,7.60,8.70,6.70,Lab. de Programação I,121257
7.70,10.00,8.90,-1.00,8.90,Teoria dos Grafos,121257
7.65,6.80,7.00,-1.00,7.30,Lab. de Programação II,121257
9.00,9.00,9.00,-1.00,9.00,Seminários (Educação Ambiental),12149
6.50,8.00,7.60,-1.00,7.30,Organização e Arquitetura de Computadores,12149
8.30,10.00,7.80,-1.00,8.70,Lab. de Organização e Arquitetura de Computadores,12149
6.00,0.00,6.80,4.00,4.40,Probabilidade e Estatística,12149
5.00,5.00,8.00,5.00,5.60,Fundamentos de Física Moderna,12149
7.00,6.00,0.80,4.80,5.00,Sistemas de Informação II,12149
7.25,7.35,8.50,-1.00,7.90,Banco de Dados II,12149
6.00,0.00,1.00,-1.00,2.30,Álgebra Linear,12149
8.00,7.90,6.00,-1.00,7.30,Álgebra Linear,12149
4.50,8.50,8.80,-1.00,7.30,Álgebra Vetorial e Geometria Analítica,121180
8.75,8.50,8.50,-1.00,8.40,Introdução à Computação,121180
5.00,8.50,7.90,-1.00,7.10,Matemática Discreta,121180
2.20,3.00,1.00,-1.00,2.10,Cálculo Diferencial e Integral II,121180
6.30,5.80,3.40,5.90,5.50,Cálculo Diferencial e Integral I,121180
7.00,9.00,8.50,-1.00,8.20,Leitura e Produção de Textos,121180
7.00,6.75,7.65,-1.00,7.30,Programação II,121180
7.00,8.73,9.63,-1.00,7.60,Programação I,121180
3.50,8.90,6.00,3.80,5.20,Fundamentos de Física Clássica,121180
7.00,8.73,9.63,-1.00,7.70,Lab. de Programação I,121180
10.00,10.00,10.00,-1.00,10.00,Teoria dos Grafos,121180
7.80,7.65,7.85,-1.00,7.80,Lab. de Programação II,121180
1.00,0.00,0.00,-1.00,0.30,Cálculo Diferencial e Integral II,092749
7.30,7.30,7.30,-1.00,7.30,Programação II,092749
5.00,8.00,6.10,5.50,6.10,Teoria dos Grafos,092749
6.20,6.20,6.20,6.20,6.20,Lab. de Programação II,092749
10.00,9.50,10.00,-1.00,9.80,Álgebra Vetorial e Geometria Analítica,121642
