"disciplina" "matricula" "competencia"
"AnAlise e Tecnicas de Algoritmos" "082194" "60"
"AnAlise e Tecnicas de Algoritmos" "082670" "30"
"AnAlise e Tecnicas de Algoritmos" "082327" "60"
"AnAlise e Tecnicas de Algoritmos" "091185" "60"
"AnAlise e Tecnicas de Algoritmos" "091396" "90"
"AnAlise e Tecnicas de Algoritmos" "091422" "90"
"AnAlise e Tecnicas de Algoritmos" "091328" "30"
"AnAlise e Tecnicas de Algoritmos" "091792" "50"
"AnAlise e Tecnicas de Algoritmos" "091460" "50"
"AnAlise e Tecnicas de Algoritmos" "091615" "60"
"AnAlise e Tecnicas de Algoritmos" "091787" "60"
"AnAlise e Tecnicas de Algoritmos" "091715" "40"
"AnAlise e Tecnicas de Algoritmos" "09186" "80"
"AnAlise e Tecnicas de Algoritmos" "091620" "80"
"AnAlise e Tecnicas de Algoritmos" "091741" "90"
"AnAlise e Tecnicas de Algoritmos" "09128" "0"
"AnAlise e Tecnicas de Algoritmos" "09152" "10"
"AnAlise e Tecnicas de Algoritmos" "091596" "70"
"AnAlise e Tecnicas de Algoritmos" "091405" "40"
"AnAlise e Tecnicas de Algoritmos" "091593" "0"
"AnAlise e Tecnicas de Algoritmos" "091198" "20"
"AnAlise e Tecnicas de Algoritmos" "091391" "90"
"AnAlise e Tecnicas de Algoritmos" "091149" "20"
"AnAlise e Tecnicas de Algoritmos" "091112" "30"
"AnAlise e Tecnicas de Algoritmos" "09180" "80"
"AnAlise e Tecnicas de Algoritmos" "091286" "10"
"AnAlise e Tecnicas de Algoritmos" "091227" "80"
"AnAlise e Tecnicas de Algoritmos" "091669" "20"
"AnAlise e Tecnicas de Algoritmos" "09139" "10"
"AnAlise e Tecnicas de Algoritmos" "09167" "60"
"AnAlise e Tecnicas de Algoritmos" "091205" "60"
"AnAlise e Tecnicas de Algoritmos" "092653" "50"
"AnAlise e Tecnicas de Algoritmos" "092719" "80"
"AnAlise e Tecnicas de Algoritmos" "092151" "20"
"AnAlise e Tecnicas de Algoritmos" "101394" "90"
"AnAlise e Tecnicas de Algoritmos" "10118" "70"
"AnAlise e Tecnicas de Algoritmos" "101696" "80"
"AnAlise e Tecnicas de Algoritmos" "101783" "50"
"AnAlise e Tecnicas de Algoritmos" "101291" "100"
"AnAlise e Tecnicas de Algoritmos" "101730" "30"
"AnAlise e Tecnicas de Algoritmos" "101399" "100"
"AnAlise e Tecnicas de Algoritmos" "102206" "30"
"AnAlise e Tecnicas de Algoritmos" "102273" "40"
"AnAlise e Tecnicas de Algoritmos" "10247" "0"
"AnAlise e Tecnicas de Algoritmos" "111714" "80"
"AnAlise e Tecnicas de Algoritmos" "111414" "50"
"AnAlise e Tecnicas de Algoritmos" "111217" "90"
"AnAlise e Tecnicas de Algoritmos" "111509" "40"
"AnAlise e Tecnicas de Algoritmos" "112155" "40"
"AnAlise e Tecnicas de Algoritmos" "11271" "80"
"AnAlise e Tecnicas de Algoritmos" "112363" "50"
"AnAlise e Tecnicas de Algoritmos" "112319" "10"
"AnAlise e Tecnicas de Algoritmos" "112556" "80"
"AnAlise e Tecnicas de Algoritmos" "121489" "70"
"AnAlise e Tecnicas de Algoritmos" "121121" "20"
"AnAlise e Tecnicas de Algoritmos" "121340" "70"
"AnAlise e Tecnicas de Algoritmos" "121531" "50"
"AnAlise e Tecnicas de Algoritmos" "12197" "80"
"AnAlise e Tecnicas de Algoritmos" "121648" "90"
"AnAlise e Tecnicas de Algoritmos" "121478" "70"
"AnAlise e Tecnicas de Algoritmos" "121353" "80"
"AnAlise e Tecnicas de Algoritmos" "122345" "70"
"AnAlise e Tecnicas de Algoritmos" "122757" "0"
"AnAlise e Tecnicas de Algoritmos" "122231" "20"
"AnAlise e Tecnicas de Algoritmos" "122250" "70"
"AnAlise e Tecnicas de Algoritmos" "122737" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "071222" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "072703" "0"
"Avaliacao de Desempenho de Sistemas Discretos" "072540" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "07243" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "081513" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "081434" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "081700" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "081331" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "082350" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "101255" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "101299" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "11137" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "111638" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "10161" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "07144" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "072501" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "08182" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "082196" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "082288" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "082207" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "08210" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "082194" "0"
"Avaliacao de Desempenho de Sistemas Discretos" "082327" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "091185" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "091396" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "091328" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "091787" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "091715" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "091620" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "091741" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "09128" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "09152" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "091391" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "091286" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "091669" "100"
"Avaliacao de Desempenho de Sistemas Discretos" "09167" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "101696" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "101291" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "101730" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "101399" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "041211" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "051442" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "052763" "100"
"Avaliacao de Desempenho de Sistemas Discretos" "052368" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "052609" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "061528" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "061782" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "062674" "100"
"Avaliacao de Desempenho de Sistemas Discretos" "062120" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "062131" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "062234" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "062437" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "062695" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "062789" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "062450" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "07135" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "071122" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "071191" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "071619" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "071794" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "071476" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "071566" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "071627" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "071677" "100"
"Avaliacao de Desempenho de Sistemas Discretos" "071543" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "072584" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "072282" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "072632" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "072239" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "072654" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "072133" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "07281" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "072382" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "072626" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "072624" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "081499" "0"
"Avaliacao de Desempenho de Sistemas Discretos" "081183" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "081279" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "081607" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "081706" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "08169" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "081484" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "081252" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "081554" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "081691" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "081349" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "081666" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "081493" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "081766" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "081352" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "08141" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "081617" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "081119" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "081281" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "081228" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "081432" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "082453" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "082385" "0"
"Avaliacao de Desempenho de Sistemas Discretos" "082524" "0"
"Avaliacao de Desempenho de Sistemas Discretos" "08290" "0"
"Avaliacao de Desempenho de Sistemas Discretos" "082597" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "09213" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "092123" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "101312" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "102772" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "111649" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "111776" "100"
"Avaliacao de Desempenho de Sistemas Discretos" "112212" "20"
"Banco de Dados I" "072703" "20"
"Banco de Dados I" "082181" "90"
"Banco de Dados I" "082710" "70"
"Banco de Dados I" "09199" "80"
"Banco de Dados I" "091141" "20"
"Banco de Dados I" "091692" "90"
"Banco de Dados I" "092768" "50"
"Banco de Dados I" "09215" "40"
"Banco de Dados I" "092571" "90"
"Banco de Dados I" "101255" "100"
"Banco de Dados I" "101299" "50"
"Banco de Dados I" "10245" "30"
"Banco de Dados I" "121266" "60"
"Banco de Dados I" "082614" "90"
"Banco de Dados I" "091562" "30"
"Banco de Dados I" "092117" "20"
"Banco de Dados I" "09211" "60"
"Banco de Dados I" "092335" "30"
"Banco de Dados I" "092533" "10"
"Banco de Dados I" "092153" "20"
"Banco de Dados I" "0923" "80"
"Banco de Dados I" "10130" "30"
"Banco de Dados I" "101132" "0"
"Banco de Dados I" "101329" "0"
"Banco de Dados I" "101431" "100"
"Banco de Dados I" "101192" "10"
"Banco de Dados I" "101136" "0"
"Banco de Dados I" "101316" "80"
"Banco de Dados I" "101545" "50"
"Banco de Dados I" "101621" "20"
"Banco de Dados I" "101739" "80"
"Banco de Dados I" "101169" "40"
"Banco de Dados I" "101397" "20"
"Banco de Dados I" "101661" "70"
"Banco de Dados I" "101215" "30"
"Banco de Dados I" "101673" "10"
"Banco de Dados I" "101251" "50"
"Banco de Dados I" "101797" "80"
"Banco de Dados I" "101392" "30"
"Banco de Dados I" "101125" "60"
"Banco de Dados I" "101351" "100"
"Banco de Dados I" "101616" "50"
"Banco de Dados I" "101534" "40"
"Banco de Dados I" "101290" "70"
"Banco de Dados I" "102549" "40"
"Banco de Dados I" "10279" "80"
"Banco de Dados I" "102303" "60"
"Banco de Dados I" "102235" "70"
"Banco de Dados I" "102160" "40"
"Banco de Dados I" "102361" "30"
"Banco de Dados I" "102448" "0"
"Banco de Dados I" "102186" "70"
"Banco de Dados I" "102541" "40"
"Banco de Dados I" "102118" "40"
"Banco de Dados I" "111451" "50"
"Banco de Dados I" "112104" "90"
"Banco de Dados I" "112751" "100"
"Banco de Dados I" "121204" "10"
"Banco de Dados I" "121563" "70"
"Banco de Dados I" "111667" "20"
"Banco de Dados I" "071573" "90"
"Banco de Dados I" "072501" "40"
"Banco de Dados I" "081142" "70"
"Banco de Dados I" "082157" "80"
"Banco de Dados I" "082196" "0"
"Banco de Dados I" "08210" "10"
"Banco de Dados I" "082606" "50"
"Banco de Dados I" "082670" "20"
"Banco de Dados I" "082327" "20"
"Banco de Dados I" "091185" "30"
"Banco de Dados I" "091396" "60"
"Banco de Dados I" "091422" "90"
"Banco de Dados I" "091328" "10"
"Banco de Dados I" "091792" "40"
"Banco de Dados I" "091460" "70"
"Banco de Dados I" "091615" "20"
"Banco de Dados I" "091787" "50"
"Banco de Dados I" "091715" "20"
"Banco de Dados I" "09186" "50"
"Banco de Dados I" "091620" "10"
"Banco de Dados I" "091741" "90"
"Banco de Dados I" "09128" "0"
"Banco de Dados I" "09152" "10"
"Banco de Dados I" "091596" "70"
"Banco de Dados I" "091405" "100"
"Banco de Dados I" "091593" "0"
"Banco de Dados I" "091198" "90"
"Banco de Dados I" "091391" "30"
"Banco de Dados I" "091149" "60"
"Banco de Dados I" "091112" "80"
"Banco de Dados I" "09180" "30"
"Banco de Dados I" "091286" "0"
"Banco de Dados I" "091227" "40"
"Banco de Dados I" "091669" "10"
"Banco de Dados I" "09139" "10"
"Banco de Dados I" "09167" "20"
"Banco de Dados I" "091205" "20"
"Banco de Dados I" "092653" "50"
"Banco de Dados I" "092719" "90"
"Banco de Dados I" "092151" "10"
"Banco de Dados I" "101394" "70"
"Banco de Dados I" "10118" "40"
"Banco de Dados I" "101783" "70"
"Banco de Dados I" "101291" "60"
"Banco de Dados I" "101399" "50"
"Banco de Dados I" "102206" "50"
"Banco de Dados I" "102273" "60"
"Banco de Dados I" "10247" "10"
"Banco de Dados I" "111414" "10"
"Banco de Dados I" "111509" "40"
"Banco de Dados I" "112155" "30"
"Banco de Dados I" "11271" "80"
"Banco de Dados I" "112363" "70"
"Banco de Dados I" "112319" "30"
"Banco de Dados I" "121489" "60"
"Banco de Dados I" "121648" "90"
"Banco de Dados I" "121478" "80"
"Banco de Dados I" "121353" "90"
"Banco de Dados I" "122250" "70"
"Banco de Dados I" "062234" "10"
"Banco de Dados I" "072624" "30"
"Banco de Dados I" "081554" "30"
"Banco de Dados I" "082524" "30"
"Banco de Dados I" "08250" "60"
"Banco de Dados I" "091689" "80"
"Banco de Dados I" "091592" "50"
"Banco de Dados I" "091260" "60"
"Banco de Dados I" "09157" "90"
"Banco de Dados I" "092213" "80"
"Banco de Dados I" "092576" "90"
"Banco de Dados I" "102455" "20"
"Banco de Dados I" "102720" "70"
"Banco de Dados I" "11198" "70"
"Banco de Dados I" "111655" "60"
"Banco de Dados I" "112195" "60"
"Banco de Dados I" "112521" "40"
"Banco de Dados I" "112527" "100"
"Banco de Dados I" "112146" "40"
"Banco de Dados I" "121758" "60"
"Banco de Dados I" "12132" "80"
"Banco de Dados I" "121246" "100"
"Banco de Dados I" "12263" "50"
"Banco de Dados I" "122708" "80"
"Banco de Dados II" "072703" "50"
"Banco de Dados II" "072540" "40"
"Banco de Dados II" "081513" "30"
"Banco de Dados II" "081700" "30"
"Banco de Dados II" "081331" "40"
"Banco de Dados II" "082350" "40"
"Banco de Dados II" "091141" "10"
"Banco de Dados II" "091692" "60"
"Banco de Dados II" "101299" "90"
"Banco de Dados II" "11137" "50"
"Banco de Dados II" "1121" "60"
"Banco de Dados II" "121421" "40"
"Banco de Dados II" "122124" "90"
"Banco de Dados II" "092117" "30"
"Banco de Dados II" "092153" "20"
"Banco de Dados II" "101673" "20"
"Banco de Dados II" "101251" "30"
"Banco de Dados II" "101797" "70"
"Banco de Dados II" "101125" "90"
"Banco de Dados II" "101351" "60"
"Banco de Dados II" "101290" "90"
"Banco de Dados II" "12149" "10"
"Banco de Dados II" "121204" "80"
"Banco de Dados II" "111667" "30"
"Banco de Dados II" "07144" "50"
"Banco de Dados II" "072501" "70"
"Banco de Dados II" "072201" "100"
"Banco de Dados II" "08182" "0"
"Banco de Dados II" "081142" "70"
"Banco de Dados II" "082196" "10"
"Banco de Dados II" "082288" "50"
"Banco de Dados II" "082207" "40"
"Banco de Dados II" "08210" "20"
"Banco de Dados II" "082606" "70"
"Banco de Dados II" "082194" "60"
"Banco de Dados II" "082670" "70"
"Banco de Dados II" "082327" "50"
"Banco de Dados II" "091185" "40"
"Banco de Dados II" "091396" "60"
"Banco de Dados II" "091422" "100"
"Banco de Dados II" "091328" "10"
"Banco de Dados II" "091792" "20"
"Banco de Dados II" "091615" "40"
"Banco de Dados II" "091787" "40"
"Banco de Dados II" "091715" "30"
"Banco de Dados II" "09186" "90"
"Banco de Dados II" "091620" "40"
"Banco de Dados II" "091741" "90"
"Banco de Dados II" "09128" "0"
"Banco de Dados II" "09152" "20"
"Banco de Dados II" "091596" "90"
"Banco de Dados II" "091405" "100"
"Banco de Dados II" "091593" "10"
"Banco de Dados II" "091391" "70"
"Banco de Dados II" "09180" "60"
"Banco de Dados II" "091286" "0"
"Banco de Dados II" "091227" "70"
"Banco de Dados II" "091669" "30"
"Banco de Dados II" "09139" "30"
"Banco de Dados II" "091205" "70"
"Banco de Dados II" "101394" "100"
"Banco de Dados II" "101696" "60"
"Banco de Dados II" "101291" "80"
"Banco de Dados II" "101730" "30"
"Banco de Dados II" "101399" "50"
"Banco de Dados II" "111414" "20"
"Banco de Dados II" "111217" "80"
"Banco de Dados II" "111509" "20"
"Banco de Dados II" "112155" "70"
"Banco de Dados II" "112363" "70"
"Banco de Dados II" "121531" "70"
"Banco de Dados II" "12197" "50"
"Banco de Dados II" "122345" "80"
"Banco de Dados II" "122757" "10"
"Banco de Dados II" "122231" "40"
"Banco de Dados II" "051442" "90"
"Banco de Dados II" "052763" "90"
"Banco de Dados II" "052609" "80"
"Banco de Dados II" "062234" "80"
"Banco de Dados II" "062695" "60"
"Banco de Dados II" "072239" "50"
"Banco de Dados II" "072654" "80"
"Banco de Dados II" "07281" "10"
"Banco de Dados II" "072624" "90"
"Banco de Dados II" "081499" "60"
"Banco de Dados II" "081279" "20"
"Banco de Dados II" "081607" "80"
"Banco de Dados II" "08169" "10"
"Banco de Dados II" "081252" "40"
"Banco de Dados II" "081554" "60"
"Banco de Dados II" "081691" "20"
"Banco de Dados II" "081349" "10"
"Banco de Dados II" "081352" "30"
"Banco de Dados II" "08141" "0"
"Banco de Dados II" "081617" "50"
"Banco de Dados II" "081119" "0"
"Banco de Dados II" "081281" "50"
"Banco de Dados II" "081432" "30"
"Banco de Dados II" "082453" "60"
"Banco de Dados II" "082385" "0"
"Banco de Dados II" "082524" "20"
"Banco de Dados II" "08290" "20"
"Banco de Dados II" "101312" "90"
"Banco de Dados II" "102772" "80"
"Banco de Dados II" "111776" "80"
"Banco de Dados II" "112195" "80"
"Banco de Dados II" "121758" "10"
"Banco de Dados II" "12132" "100"
"Banco de Dados II" "081143" "20"
